run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,failed_before_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,damage_D,kappa_star_eff,vkd_f,subcritical_failure
primary,persistent_history,low_to_high,2525,20,s2525-e19,high,handoff_depth,3,3,correct,0.72,0,0,1,1,1,0,1,1,0.33333333,0.16666667,0,,22,6,handoff_depth|history_overflow|latency_floor|memory_horizon|risk_tolerance|token_capacity,11,2,0,0,0,256,5215,1.5,0.0,0.89,0.75,0.65833333,0.99811343,0.80219774,0.41458087,-0.14,1.0,0.0,-0.89,0
primary,prose_summary,low_to_high,2525,1,s2525-e04,low,memory_horizon,-1,-1,correct,0.1402036,0,0,0,0,0,0,0,0,1.0,1.0,0,,6,0,,0,0,0,0,0,234,183,0.79545455,0.72727273,0.52681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,1.0,0.0,-0.52681818,0
primary,prose_summary,low_to_high,2525,2,s2525-e08,low,retry_demand,-1,1,reversed,0.25121109,0,0,0,0,0,0,0,0,0.83333333,0.83333333,0,,6,1,retry_demand,1,0,0,0,0,234,442,0.79545455,0.72727273,0.57181818,0.75,0.525,0.99811343,0.55207241,0.19444444,-0.175,1.0,0.0,-0.57181818,0
primary,prose_summary,low_to_high,2525,3,s2525-e09,low,retry_demand,-1,-1,correct,0.27213389,0,0,0,0,0,0,0,0,0.83333333,0.66666667,0,,6,1,risk_tolerance,2,0,0,0,0,234,701,0.79545455,0.72727273,0.57681818,0.75,0.48333333,0.99811343,0.59511904,0.25,-0.21666667,1.0,0.0,-0.57681818,0
primary,prose_summary,low_to_high,2525,4,s2525-e11,low,latency_floor,35,35,correct,0.27829749,0,0,0,0,0,0,0,0,0.75,0.66666667,0,,6,1,risk_tolerance,2,0,0,0,0,234,960,0.79545455,0.72727273,0.57681818,0.75,0.46666667,0.99811343,0.59818375,0.25641026,-0.23333333,1.0,0.0,-0.57681818,0
primary,prose_summary,low_to_high,2525,5,s2525-e14,low,handoff_depth,-1,-1,correct,0.27509789,0,0,1,1,0,1,1,0,0.66666667,0.66666667,0,,6,2,retry_demand|risk_tolerance,3,1,0,0,0,234,1219,0.79545455,0.72727273,0.57681818,0.75,0.45,0.99811343,0.59493074,0.26682692,-0.25,1.0,0.0,-0.57681818,1
primary,prose_summary,low_to_high,2525,6,s2525-e17,low,token_capacity,-1,-1,correct,0.25697949,1,0,0,0,0,0,1,1,0.75,0.5,0,,6,3,retry_demand|risk_tolerance|token_capacity,4,1,0,0,0,234,1488,0.79545455,0.72727273,0.62681818,0.75,0.425,0.99811343,0.59818375,0.25641026,-0.275,1.0,0.0,-0.62681818,0
primary,prose_summary,low_to_high,2525,7,s2525-e18,low,risk_tolerance,-1,-1,correct,0.26740669,1,0,0,0,0,0,1,1,0.58333333,0.5,0,,6,2,retry_demand|token_capacity,4,1,0,0,0,234,1757,0.79545455,0.72727273,0.62681818,0.75,0.39166667,0.99811343,0.59688412,0.25971436,-0.30833333,1.0,0.0,-0.62681818,0
primary,prose_summary,low_to_high,2525,8,s2525-e00,medium,latency_floor,70,70,correct,0.34168909,0,0,0,0,1,0,1,1,0.58333333,0.5,0,,6,2,retry_demand|token_capacity,4,1,0,0,0,234,2023,0.79545455,0.72727273,0.72681818,0.75,0.39166667,0.99811343,0.60338229,0.26997077,-0.30833333,1.0,0.0,-0.72681818,0
primary,prose_summary,low_to_high,2525,9,s2525-e02,medium,handoff_depth,2,0,missed,0.37967389,0,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,6,3,handoff_depth|retry_demand|token_capacity,5,1,0,0,0,234,2289,0.79545455,0.72727273,0.77181818,0.75,0.3,0.99811343,0.64971058,0.3496004,-0.4,1.0,0.0,-0.77181818,0
primary,prose_summary,low_to_high,2525,10,s2525-e05,medium,latency_floor,70,70,correct,0.39374149,0,0,1,1,1,0,1,1,0.33333333,0.33333333,0,,6,4,handoff_depth|retry_demand|risk_tolerance|token_capacity,6,2,0,0,0,234,2555,0.79545455,0.72727273,0.75181818,0.75,0.3,0.99811343,0.6545232,0.35744354,-0.4,1.0,0.0,-0.75181818,0
primary,prose_summary,low_to_high,2525,11,s2525-e07,medium,token_capacity,2,2,correct,0.38199189,0,0,0,0,1,0,1,1,0.25,0.33333333,0,,6,3,handoff_depth|retry_demand|risk_tolerance,6,2,0,0,0,234,2821,0.79545455,0.72727273,0.77681818,0.75,0.28333333,0.99811343,0.66898573,0.38774657,-0.41666667,1.0,0.0,-0.77681818,0
primary,prose_summary,low_to_high,2525,12,s2525-e13,medium,handoff_depth,2,4,duplicated,0.40517189,0,0,0,0,1,0,1,1,0.33333333,0.33333333,1,checkpoint_within_handoff_window,6,4,handoff_depth|memory_horizon|retry_demand|risk_tolerance,8,2,0,0,0,234,3087,0.79545455,0.72727273,0.79681818,0.75,0.3,0.99811343,0.65358891,0.35036173,-0.4,1.0,0.0,-0.79681818,0
primary,prose_summary,low_to_high,2525,13,s2525-e16,medium,latency_floor,70,0,missed,0.45572709,0,0,0,0,1,0,1,1,0.33333333,0.0,1,checkpoint_within_handoff_window,6,5,handoff_depth|latency_floor|memory_horizon|retry_demand|risk_tolerance,10,2,0,0,0,234,3353,0.79545455,0.72727273,0.79681818,0.75,0.21666667,0.99811343,0.64445625,0.33462386,-0.48333333,1.0,0.0,-0.79681818,0
primary,prose_summary,low_to_high,2525,14,s2525-e01,high,memory_horizon,-3,0,missed,0.43253189,0,0,0,0,1,0,1,1,0.16666667,0.0,1,checkpoint_within_handoff_window,6,5,handoff_depth|latency_floor|memory_horizon|retry_demand|risk_tolerance,11,2,0,0,0,234,3626,0.79545455,0.72727273,0.90681818,0.75,0.18333333,0.99811343,0.68955348,0.48613901,-0.51666667,1.0,0.0,-0.90681818,0
primary,prose_summary,low_to_high,2525,15,s2525-e03,high,latency_floor,105,-105,reversed,0.52360269,0,0,1,1,1,0,1,1,0.16666667,0.0,1,checkpoint_within_handoff_window,6,6,handoff_depth|latency_floor|memory_horizon|retry_demand|risk_tolerance|token_capacity,13,3,0,0,0,234,3899,0.79545455,0.72727273,0.90681818,0.75,0.18333333,0.99811343,0.69685057,0.49630647,-0.51666667,1.0,0.0,-0.90681818,0
primary,prose_summary,low_to_high,2525,16,s2525-e06,high,risk_tolerance,-3,-3,correct,0.43187069,1,0,0,0,1,0,1,1,0.16666667,0.0,1,checkpoint_within_handoff_window,6,5,handoff_depth|latency_floor|memory_horizon|retry_demand|token_capacity,13,3,0,0,0,234,4182,0.79545455,0.72727273,0.88681818,0.75,0.18333333,0.99811343,0.69498823,0.50083283,-0.51666667,1.0,0.0,-0.88681818,0
primary,prose_summary,low_to_high,2525,17,s2525-e10,high,latency_floor,-105,-210,duplicated,0.56499229,0,0,0,0,1,0,1,1,0.16666667,0.0,1,checkpoint_within_handoff_window,6,5,handoff_depth|latency_floor|memory_horizon|retry_demand|token_capacity,14,3,0,0,0,234,4455,0.79545455,0.72727273,0.90681818,0.75,0.18333333,0.99811343,0.68760445,0.49066536,-0.51666667,1.0,0.0,-0.90681818,0
primary,prose_summary,low_to_high,2525,18,s2525-e12,high,handoff_depth,-3,-3,correct,0.49393989,1,0,0,0,1,0,1,1,0.08333333,0.0,1,checkpoint_within_handoff_window,6,4,latency_floor|memory_horizon|retry_demand|token_capacity,14,3,0,0,0,234,4738,0.79545455,0.72727273,0.88681818,0.75,0.16666667,0.99811343,0.71867696,0.61428757,-0.53333333,1.0,0.0,-0.88681818,0
primary,prose_summary,low_to_high,2525,19,s2525-e15,high,risk_tolerance,3,3,correct,0.43723629,0,0,0,0,1,0,1,1,0.08333333,0.0,1,checkpoint_within_handoff_window,6,4,latency_floor|memory_horizon|retry_demand|token_capacity,14,3,0,0,0,234,5011,0.79545455,0.72727273,0.88681818,0.75,0.16666667,0.99811343,0.72584935,0.6116992,-0.53333333,1.0,0.0,-0.88681818,0
primary,prose_summary,low_to_high,2525,20,s2525-e19,high,handoff_depth,3,3,correct,0.53424269,0,0,1,1,1,0,1,1,0.16666667,0.16666667,0,,6,0,,15,4,1,0,10,234,5284,0.79545455,0.72727273,0.88681818,0.75,0.225,0.99811343,0.6487937,0.45236271,-0.475,1.0,0.0,-0.88681818,0
primary,receipt_ancestry,low_to_high,2525,1,s2525-e04,low,memory_horizon,-1,-1,correct,0.0979748,0,0,0,0,0,0,0,0,1.0,1.0,0,,20,2,retry_demand|token_capacity,0,0,0,0,0,197,211,0.33666667,0.09090909,0.33605455,0.75,0.95,0.99811343,0.0,0.0,0.25,0.3684580356,0.4736564733,0.1376019233,0
primary,receipt_ancestry,low_to_high,2525,2,s2525-e08,low,retry_demand,-1,-1,correct,0.23104418,0,0,0,0,0,0,0,0,0.91666667,1.0,0,,22,1,token_capacity,0,0,0,0,0,236,433,0.22833333,0.0,0.3011,0.75,0.98333333,0.99811343,0.2763854,0.08333333,0.28333333,0.4373463025,0.4219902731,0.1208902731,0
primary,receipt_ancestry,low_to_high,2525,3,s2525-e09,low,retry_demand,-1,-1,correct,0.1476964,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,token_capacity,0,0,0,0,0,256,694,0.22833333,0.0,0.3011,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4145460986,0.439090426,0.137990426,0
primary,receipt_ancestry,low_to_high,2525,4,s2525-e11,low,latency_floor,35,0,missed,0.1396112,0,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,22,2,latency_floor|token_capacity,1,0,0,0,0,256,975,0.33666667,0.0,0.3656,0.75,0.94166667,0.99811343,0.02126042,0.00641026,0.24166667,0.5271077207,0.3546692095,-0.0109307905,0
primary,receipt_ancestry,low_to_high,2525,5,s2525-e14,low,handoff_depth,-1,-1,correct,0.1613984,0,0,1,0,0,0,0,0,0.91666667,0.83333333,0,,22,0,,1,1,1,0,1,256,1256,0.445,0.04545455,0.37282727,0.75,0.91666667,0.99811343,0.02126042,0.00641026,0.21666667,0.6180637935,0.2864521549,-0.0863751151,0
primary,receipt_ancestry,low_to_high,2525,6,s2525-e17,low,token_capacity,-1,-1,correct,0.1094872,1,0,0,0,0,0,0,0,1.0,1.0,0,,21,0,,1,1,0,0,0,256,1547,0.12,0.04545455,0.31432727,0.75,0.975,0.99811343,0.0,0.0,0.275,0.5311246974,0.351656477,0.037329207,0
primary,receipt_ancestry,low_to_high,2525,7,s2525-e18,low,risk_tolerance,-1,-1,correct,0.10892589,1,0,0,0,0,0,0,0,1.0,1.0,0,,20,1,token_budget,1,1,0,0,0,256,1838,0.22833333,0.09090909,0.34155455,0.75,0.95,0.99811343,0.0,0.0,0.25,0.5718098512,0.3211426116,-0.0204119384,0
primary,receipt_ancestry,low_to_high,2525,8,s2525-e00,medium,latency_floor,70,70,correct,0.19014818,0,0,0,0,0,0,0,0,1.0,1.0,0,,18,2,retry_demand|token_budget,1,1,0,0,0,256,2126,0.33666667,0.18181818,0.47650909,0.75,0.9,0.99811343,0.0,0.0,0.2,0.8927201798,0.0804598652,-0.3960492248,0
primary,receipt_ancestry,low_to_high,2525,9,s2525-e02,medium,handoff_depth,2,2,correct,0.24260276,0,0,0,0,0,0,0,0,1.0,1.0,0,,16,2,retry_demand|token_budget,1,1,0,0,0,256,2414,0.33666667,0.27272727,0.49196364,0.75,0.85,0.99811343,0.0,0.0,0.15,1.0,0.0,-0.49196364,0
primary,receipt_ancestry,low_to_high,2525,10,s2525-e05,medium,latency_floor,70,70,correct,0.24900775,0,0,1,0,0,0,0,0,1.0,1.0,0,,14,3,latency_floor|retry_demand|token_budget,1,1,0,0,0,256,2702,0.445,0.36363636,0.52691818,0.75,0.8,0.99811343,0.0,0.0,0.1,1.0,0.0,-0.52691818,0
primary,receipt_ancestry,low_to_high,2525,11,s2525-e07,medium,token_capacity,2,2,correct,0.25696313,0,0,0,0,0,0,0,0,1.0,1.0,0,,13,4,handoff_depth|latency_floor|retry_demand|token_budget,1,1,0,0,0,256,2990,0.55333333,0.40909091,0.55414545,0.75,0.775,0.99811343,0.0,0.0,0.075,1.0,0.0,-0.55414545,0
primary,receipt_ancestry,low_to_high,2525,12,s2525-e13,medium,handoff_depth,2,2,correct,0.36246222,0,0,0,0,0,0,0,0,1.0,1.0,0,,11,3,latency_floor|retry_demand|token_budget,1,1,0,0,0,256,3278,0.445,0.5,0.5501,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.5501,0
primary,receipt_ancestry,low_to_high,2525,13,s2525-e16,medium,latency_floor,70,70,correct,0.404064,0,0,0,0,0,0,0,0,1.0,1.0,0,,11,2,retry_demand|token_budget,1,1,0,0,0,256,3566,0.33666667,0.5,0.5306,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.5306,0
primary,receipt_ancestry,low_to_high,2525,14,s2525-e01,high,memory_horizon,-3,-3,correct,0.3022604,0,0,0,0,1,1,1,0,0.83333333,1.0,0,,11,2,retry_demand|token_budget,1,1,0,0,0,256,3861,0.33666667,0.5,0.6406,0.75,0.69166667,0.99811343,0.29301636,0.12121212,-0.00833333,1.0,0.0,-0.6406,1
primary,receipt_ancestry,low_to_high,2525,15,s2525-e03,high,latency_floor,105,105,correct,0.3837448,0,0,1,1,1,0,1,1,0.75,1.0,0,,22,0,,1,2,1,0,3,256,4156,0.33666667,0.5,0.6406,0.75,0.675,0.99811343,0.30005643,0.13257576,-0.025,1.0,0.0,-0.6406,0
primary,receipt_ancestry,low_to_high,2525,16,s2525-e06,high,risk_tolerance,-3,-3,correct,0.2387688,1,0,0,0,0,0,1,1,1.0,1.0,0,,11,0,,1,2,0,0,0,256,4461,0.12,0.5,0.6016,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.6016,0
primary,receipt_ancestry,low_to_high,2525,17,s2525-e10,high,latency_floor,-105,-105,correct,0.3986776,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,0,,1,2,0,0,0,256,4756,0.12,0.5,0.6016,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.6016,0
primary,receipt_ancestry,low_to_high,2525,18,s2525-e12,high,handoff_depth,-3,-3,correct,0.3351044,1,0,0,0,0,0,1,1,1.0,1.0,0,,11,1,handoff_depth,1,2,0,0,0,256,5061,0.22833333,0.5,0.6211,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.6211,0
primary,receipt_ancestry,low_to_high,2525,19,s2525-e15,high,risk_tolerance,3,3,correct,0.2954196,0,0,0,0,0,0,1,1,0.83333333,1.0,0,,11,1,handoff_depth,1,2,0,0,0,256,5356,0.22833333,0.5,0.6211,0.75,0.69166667,0.99811343,0.02255946,0.00991231,-0.00833333,1.0,0.0,-0.6211,0
primary,receipt_ancestry,low_to_high,2525,20,s2525-e19,high,handoff_depth,3,3,correct,0.4522148,0,0,1,1,0,0,1,1,0.83333333,1.0,0,,22,0,,1,3,1,0,2,256,5651,0.12,0.5,0.6016,0.75,0.69166667,0.99811343,0.02255946,0.00991231,-0.00833333,1.0,0.0,-0.6016,0
primary,fresh_ground_truth,high_to_low,2525,1,s2525-e01,high,memory_horizon,-3,-3,correct,0.0341295,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,295,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,fresh_ground_truth,high_to_low,2525,2,s2525-e03,high,latency_floor,105,105,correct,0.036354,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,590,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6766632073,0.2425025945,-0.2274974055,0
primary,fresh_ground_truth,high_to_low,2525,3,s2525-e06,high,risk_tolerance,-3,-3,correct,0.033999,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,895,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7436109251,0.1922918062,-0.2777081938,0
primary,fresh_ground_truth,high_to_low,2525,4,s2525-e10,high,latency_floor,-105,-105,correct,0.044523,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1190,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7682396142,0.1738202894,-0.2961797106,0
primary,fresh_ground_truth,high_to_low,2525,5,s2525-e12,high,handoff_depth,-3,-3,correct,0.0357495,1,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1495,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7773000025,0.1670249981,-0.3029750019,0
primary,fresh_ground_truth,high_to_low,2525,6,s2525-e15,high,risk_tolerance,3,3,correct,0.035058,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1790,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7806331331,0.1645251502,-0.3054748498,0
primary,fresh_ground_truth,high_to_low,2525,7,s2525-e19,high,handoff_depth,3,3,correct,0.043704,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2085,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7818593233,0.1636055075,-0.3063944925,0
primary,fresh_ground_truth,high_to_low,2525,8,s2525-e00,medium,latency_floor,70,70,correct,0.0297,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2373,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.6192430911,0.2855676817,-0.0744323183,0
primary,fresh_ground_truth,high_to_low,2525,9,s2525-e02,medium,handoff_depth,2,2,correct,0.037197,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2661,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5594199224,0.3304350582,-0.0295649418,0
primary,fresh_ground_truth,high_to_low,2525,10,s2525-e05,medium,latency_floor,70,70,correct,0.0369735,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2949,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5374122086,0.3469408435,-0.0130591565,0
primary,fresh_ground_truth,high_to_low,2525,11,s2525-e07,medium,token_capacity,2,2,correct,0.0241545,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3237,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5293160231,0.3530129827,-0.0069870173,0
primary,fresh_ground_truth,high_to_low,2525,12,s2525-e13,medium,handoff_depth,2,2,correct,0.0392295,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3525,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5263376029,0.3552467978,-0.0047532022,0
primary,fresh_ground_truth,high_to_low,2525,13,s2525-e16,medium,latency_floor,70,70,correct,0.0492075,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3813,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5252419034,0.3560685725,-0.0039314275,0
primary,fresh_ground_truth,high_to_low,2525,14,s2525-e04,low,memory_horizon,-1,-1,correct,0.0164415,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4094,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3967601703,0.4524298723,0.1924298723,0
primary,fresh_ground_truth,high_to_low,2525,15,s2525-e08,low,retry_demand,-1,-1,correct,0.0185925,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4375,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3494943821,0.4878792134,0.2278792134,0
primary,fresh_ground_truth,high_to_low,2525,16,s2525-e09,low,retry_demand,-1,-1,correct,0.019722,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4656,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3321062704,0.5009202972,0.2409202972,0
primary,fresh_ground_truth,high_to_low,2525,17,s2525-e11,low,latency_floor,35,35,correct,0.0441885,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4937,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3257095415,0.5057178439,0.2457178439,0
primary,fresh_ground_truth,high_to_low,2525,18,s2525-e14,low,handoff_depth,-1,-1,correct,0.038307,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5218,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3233563165,0.5074827626,0.2474827626,0
primary,fresh_ground_truth,high_to_low,2525,19,s2525-e17,low,token_capacity,-1,-1,correct,0.015981,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5509,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3224906134,0.50813204,0.24813204,0
primary,fresh_ground_truth,high_to_low,2525,20,s2525-e18,low,risk_tolerance,-1,-1,correct,0.020289,1,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5800,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.322172139,0.5083708957,0.2483708957,0
primary,persistent_history,high_to_low,2525,1,s2525-e01,high,memory_horizon,-3,-3,correct,0.22753,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,135,135,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,persistent_history,high_to_low,2525,2,s2525-e03,high,latency_floor,105,0,missed,0.24236,0,0,0,0,1,1,1,0,0.91666667,0.83333333,0,,22,1,latency_floor,1,0,0,0,0,174,309,0.0296875,0.0,0.52034375,0.75,0.94166667,0.99811343,0.05527708,0.01666667,0.22965625,0.8209359964,0.1342980027,-0.3860457473,1
primary,persistent_history,high_to_low,2525,3,s2525-e06,high,risk_tolerance,-3,-3,correct,0.25111312,1,0,0,0,1,0,1,1,0.91666667,0.83333333,0,,22,1,latency_floor,1,0,0,0,0,223,532,0.22109375,0.0,0.53479687,0.75,0.94166667,0.99811343,0.05527708,0.01666667,0.21520313,0.9674145622,0.0244390784,-0.5103577916,0
primary,persistent_history,high_to_low,2525,4,s2525-e10,high,latency_floor,-105,-105,correct,0.34998406,0,0,0,0,1,0,1,1,0.91666667,0.83333333,0,,22,1,history_overflow,1,0,0,0,0,256,794,0.3734375,0.0,0.56221875,0.75,0.94166667,0.99811343,0.06909635,0.02083333,0.18778125,1.0,0.0,-0.56221875,0
primary,persistent_history,high_to_low,2525,5,s2525-e12,high,handoff_depth,-3,-3,correct,0.31434563,1,0,1,0,1,0,1,1,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,2,1,0,0,0,256,1099,0.56484375,0.0,0.59667187,0.75,0.94166667,0.99811343,0.06909635,0.02083333,0.15332813,1.0,0.0,-0.59667187,0
primary,persistent_history,high_to_low,2525,6,s2525-e15,high,risk_tolerance,3,3,correct,0.35844656,0,0,0,0,1,0,1,1,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,2,1,0,0,0,256,1394,0.7171875,0.0,0.64909375,0.75,0.94166667,0.99811343,0.06909635,0.02083333,0.10090625,1.0,0.0,-0.64909375,0
primary,persistent_history,high_to_low,2525,7,s2525-e19,high,handoff_depth,3,3,correct,0.43893813,0,0,0,0,1,0,1,1,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,2,1,0,0,0,256,1689,0.86953125,0.0,0.67651562,0.75,0.94166667,0.99811343,0.06909635,0.02083333,0.07348438,1.0,0.0,-0.67651562,0
primary,persistent_history,high_to_low,2525,8,s2525-e00,medium,latency_floor,70,140,duplicated,0.68842969,0,0,0,0,0,0,1,1,0.91666667,0.83333333,0,,22,2,history_overflow|latency_floor,3,1,0,0,0,256,1977,0.99453125,0.0,0.63401562,0.75,0.94166667,0.99811343,0.01974181,0.00595238,0.11598438,1.0,0.0,-0.63401562,0
primary,persistent_history,high_to_low,2525,9,s2525-e02,medium,handoff_depth,2,0,missed,0.45715969,0,0,0,0,1,0,1,1,0.58333333,0.66666667,0,,22,3,handoff_depth|history_overflow|latency_floor,4,1,0,0,0,256,2265,1.11953125,0.0,0.68151562,0.75,0.83333333,0.99811343,0.12775789,0.09332612,0.06848438,1.0,0.0,-0.68151562,0
primary,persistent_history,high_to_low,2525,10,s2525-e05,medium,latency_floor,70,0,missed,0.72,0,0,1,1,1,0,1,1,0.58333333,0.66666667,0,,22,3,handoff_depth|history_overflow|latency_floor,6,2,0,0,0,256,2553,1.24453125,0.0,0.72901562,0.75,0.83333333,0.99811343,0.13010619,0.10299874,0.02098438,1.0,0.0,-0.72901562,0
primary,persistent_history,high_to_low,2525,11,s2525-e07,medium,token_capacity,2,4,duplicated,0.44770969,0,0,0,0,1,0,1,1,0.58333333,0.5,0,,22,4,handoff_depth|history_overflow|latency_floor|token_capacity,7,2,0,0,0,256,2841,1.36953125,0.0,0.77651563,0.75,0.79166667,0.99811343,0.15181634,0.10451389,-0.02651563,1.0,0.0,-0.77651563,0
primary,persistent_history,high_to_low,2525,12,s2525-e13,medium,handoff_depth,2,0,missed,0.72,0,0,0,0,1,0,1,1,0.5,0.5,0,,22,4,handoff_depth|history_overflow|latency_floor|token_capacity,8,2,0,0,0,256,3129,1.49453125,0.0,0.79901563,0.75,0.775,0.99811343,0.20972768,0.15451389,-0.04901563,1.0,0.0,-0.79901563,0
primary,persistent_history,high_to_low,2525,13,s2525-e16,medium,latency_floor,70,0,missed,0.72,0,0,0,0,1,0,1,1,0.5,0.5,0,,22,4,handoff_depth|history_overflow|latency_floor|token_capacity,9,2,0,0,0,256,3417,1.5,0.0,0.8,0.75,0.775,0.99811343,0.21355594,0.16203704,-0.05,1.0,0.0,-0.8,0
primary,persistent_history,high_to_low,2525,14,s2525-e04,low,memory_horizon,-1,-2,duplicated,0.59461,0,0,0,0,1,0,1,1,0.5,0.33333333,0,,22,5,handoff_depth|history_overflow|latency_floor|memory_horizon|token_capacity,10,2,0,0,0,256,3698,1.5,0.0,0.7,0.75,0.73333333,0.99811343,0.21355594,0.16203704,0.03333333,1.0,0.0,-0.7,0
primary,persistent_history,high_to_low,2525,15,s2525-e08,low,retry_demand,-1,-1,correct,0.44895,0,0,1,1,1,0,1,1,0.5,0.33333333,0,,22,5,handoff_depth|history_overflow|latency_floor|memory_horizon|token_capacity,11,3,0,0,0,256,3979,1.5,0.0,0.68,0.75,0.73333333,0.99811343,0.21355594,0.16203704,0.03333333,1.0,0.0,-0.68,0
primary,persistent_history,high_to_low,2525,16,s2525-e09,low,retry_demand,-1,0,missed,0.45648,0,0,0,0,1,0,1,1,0.41666667,0.16666667,0,,22,6,handoff_depth|history_overflow|latency_floor|memory_horizon|retry_demand|token_capacity,12,3,0,0,0,256,4260,1.5,0.0,0.7,0.75,0.675,0.99811343,0.2746428,0.2037037,-0.025,1.0,0.0,-0.7,0
