run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,subcritical_failure
amplitude_sweep,fresh_ground_truth,constant_medium,101,10,amp-s101-e09,medium,risk_tolerance,-2,-2,correct,0.0333525,1,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2920,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,11,amp-s101-e10,medium,handoff_depth,2,2,correct,0.0236625,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3208,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,12,amp-s101-e11,medium,latency_floor,-70,-70,correct,0.028584,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3496,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,13,amp-s101-e12,medium,handoff_depth,2,2,correct,0.031161,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3794,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,14,amp-s101-e13,medium,latency_floor,70,70,correct,0.0325425,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4092,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,15,amp-s101-e14,medium,latency_floor,70,70,correct,0.0341565,1,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4390,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,16,amp-s101-e15,medium,latency_floor,-70,-70,correct,0.0432405,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4688,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,17,amp-s101-e16,medium,retry_demand,2,2,correct,0.035751,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4986,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,18,amp-s101-e17,medium,retry_demand,-2,-2,correct,0.044463,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5274,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,19,amp-s101-e18,medium,retry_demand,-2,-2,correct,0.0388005,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5562,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_medium,101,20,amp-s101-e19,medium,memory_horizon,-2,-2,correct,0.0389985,0,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5850,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,101,1,amp-s101-e00,medium,risk_tolerance,2,2,correct,0.11935,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,138,138,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,101,2,amp-s101-e01,medium,memory_horizon,2,2,duplicated,0.18239,1,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,180,318,0.053125,0.0,0.3895625,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,101,3,amp-s101-e02,medium,latency_floor,70,70,correct,0.18198875,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,212,530,0.178125,0.0,0.3920625,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,101,4,amp-s101-e03,medium,token_capacity,-2,-2,correct,0.17951875,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,244,774,0.303125,0.0,0.4145625,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,101,5,amp-s101-e04,medium,retry_demand,2,2,correct,0.17503875,0,0,1,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,0,0,0,0,0,256,1050,0.428125,0.0,0.4370625,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_medium,101,6,amp-s101-e05,medium,retry_demand,2,2,correct,0.22405875,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,0,0,0,0,0,256,1338,0.553125,0.0,0.4595625,0.75,1.0,0.99811343,0.0,0.0,0.2904375,0
amplitude_sweep,persistent_history,constant_medium,101,7,amp-s101-e06,medium,memory_horizon,-2,0,missed,0.42297875,0,0,0,0,1,1,1,0.83333333,0.83333333,0,,22,2,history_overflow|memory_horizon,1,0,0,0,0,256,1626,0.678125,0.0,0.5270625,0.75,0.925,0.99811343,0.1490712,0.06666667,0.2229375,1
amplitude_sweep,persistent_history,constant_medium,101,8,amp-s101-e07,medium,memory_horizon,2,0,missed,0.49444875,0,0,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,1914,0.803125,0.0,0.5745625,0.75,1.0,0.99811343,0.0,0.0,0.1754375,0
amplitude_sweep,persistent_history,constant_medium,101,9,amp-s101-e08,medium,token_capacity,2,2,correct,0.38314875,1,0,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,2212,0.9671875,0.0,0.58409375,0.75,1.0,0.99811343,0.0,0.0,0.16590625,0
amplitude_sweep,persistent_history,constant_medium,101,10,amp-s101-e09,medium,risk_tolerance,-2,-2,correct,0.56742813,1,0,1,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,2510,1.13125,0.0,0.613625,0.75,1.0,0.99811343,0.0,0.0,0.136375,0
amplitude_sweep,persistent_history,constant_medium,101,11,amp-s101-e10,medium,handoff_depth,2,2,correct,0.3674375,0,0,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,2798,1.25625,0.0,0.636125,0.75,1.0,0.99811343,0.0,0.0,0.113875,0
amplitude_sweep,persistent_history,constant_medium,101,12,amp-s101-e11,medium,latency_floor,-70,-70,correct,0.5789975,0,0,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,3086,1.38125,0.0,0.658625,0.75,1.0,0.99811343,0.0,0.0,0.091375,0
amplitude_sweep,persistent_history,constant_medium,101,13,amp-s101-e12,medium,handoff_depth,2,2,correct,0.4549275,1,0,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,3384,1.5,0.0,0.68,0.75,1.0,0.99811343,0.0,0.0,0.07,0
amplitude_sweep,persistent_history,constant_medium,101,14,amp-s101-e13,medium,latency_floor,70,70,missed,0.64195,1,1,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,3682,1.5,0.0,0.7,0.75,1.0,0.99811343,0.0,0.0,0.05,0
amplitude_sweep,persistent_history,constant_medium,101,15,amp-s101-e14,medium,latency_floor,70,70,missed,0.65271,1,1,1,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,3980,1.5,0.0,0.7,0.75,1.0,0.99811343,0.0,0.0,0.05,0
amplitude_sweep,persistent_history,constant_medium,101,16,amp-s101-e15,medium,latency_floor,-70,-70,correct,0.71327,1,0,0,0,0,0,1,1.0,1.0,0,,22,2,history_overflow|memory_horizon,2,0,0,0,0,256,4278,1.5,0.0,0.68,0.75,1.0,0.99811343,0.0,0.0,0.07,0
amplitude_sweep,persistent_history,constant_medium,101,17,amp-s101-e16,medium,retry_demand,2,0,missed,0.72,1,0,0,0,1,0,1,0.75,0.83333333,0,,22,3,history_overflow|memory_horizon|retry_demand,3,0,0,0,0,256,4576,1.5,0.0,0.725,0.75,0.90833333,0.99811343,0.12520474,0.06898148,0.025,0
amplitude_sweep,persistent_history,constant_medium,101,18,amp-s101-e17,medium,retry_demand,-2,-4,duplicated,0.72,0,0,0,0,1,0,1,0.75,0.83333333,0,,22,3,history_overflow|memory_horizon|retry_demand,4,0,0,0,0,256,4864,1.5,0.0,0.75,0.75,0.90833333,0.99811343,0.23436857,0.13194444,0.0,0
amplitude_sweep,persistent_history,constant_medium,101,19,amp-s101-e18,medium,retry_demand,-2,-2,correct,0.72,0,0,0,0,0,0,1,0.83333333,0.83333333,0,,22,2,history_overflow|memory_horizon,4,0,0,0,0,256,5152,1.5,0.0,0.73,0.75,0.925,0.99811343,0.26452774,0.11805556,0.02,0
amplitude_sweep,persistent_history,constant_medium,101,20,amp-s101-e19,medium,memory_horizon,-2,-2,correct,0.72,0,0,1,1,0,0,1,0.83333333,0.83333333,0,,22,1,history_overflow,4,1,1,0,2,256,5440,1.5,0.0,0.73,0.75,0.925,0.99811343,0.26452774,0.11805556,0.02,0
amplitude_sweep,prose_summary,constant_medium,101,1,amp-s101-e00,medium,risk_tolerance,2,2,correct,0.174206,1,0,0,0,0,0,0,1.0,1.0,0,,6,0,,0,0,0,0,0,234,200,0.79545455,0.72727273,0.62681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,0
amplitude_sweep,prose_summary,constant_medium,101,2,amp-s101-e01,medium,memory_horizon,2,2,correct,0.29562549,1,0,0,0,0,0,0,0.91666667,1.0,0,,6,0,,0,0,0,0,0,234,476,0.79545455,0.72727273,0.62681818,0.75,0.58333333,0.99811343,0.07896726,0.02380952,-0.11666667,0
amplitude_sweep,prose_summary,constant_medium,101,3,amp-s101-e02,medium,latency_floor,70,70,correct,0.28926429,0,0,0,0,0,0,0,0.83333333,0.83333333,0,,6,1,risk_tolerance,1,0,0,0,0,234,742,0.79545455,0.72727273,0.65181818,0.75,0.525,0.99811343,0.08501701,0.03571429,-0.175,0
amplitude_sweep,prose_summary,constant_medium,101,4,amp-s101-e03,medium,token_capacity,-2,-2,correct,0.28833709,0,0,0,0,0,0,0,0.75,0.83333333,0,,6,1,risk_tolerance,1,0,0,0,0,234,1008,0.79545455,0.72727273,0.65181818,0.75,0.50833333,0.99811343,0.13304012,0.06349206,-0.19166667,0
amplitude_sweep,prose_summary,constant_medium,101,5,amp-s101-e04,medium,retry_demand,2,0,missed,0.27068229,0,0,1,1,0,1,1,0.66666667,0.66666667,0,,6,2,retry_demand|risk_tolerance,4,1,0,0,0,234,1274,0.79545455,0.72727273,0.72181818,0.75,0.45,0.99811343,0.20461535,0.12103175,-0.25,1
amplitude_sweep,prose_summary,constant_medium,101,6,amp-s101-e05,medium,retry_demand,2,0,missed,0.33928749,0,0,0,0,1,0,1,0.58333333,0.66666667,0,,6,2,retry_demand|risk_tolerance,5,1,0,0,0,234,1540,0.79545455,0.72727273,0.77181818,0.75,0.43333333,0.99811343,0.22876638,0.15922619,-0.26666667,0
amplitude_sweep,prose_summary,constant_medium,101,7,amp-s101-e06,medium,memory_horizon,-2,-2,correct,0.36981669,0,0,0,0,1,0,1,0.66666667,0.66666667,0,,6,2,retry_demand|risk_tolerance,5,1,0,0,0,234,1806,0.79545455,0.72727273,0.75181818,0.75,0.45,0.99811343,0.22338563,0.13541667,-0.25,0
amplitude_sweep,prose_summary,constant_medium,101,8,amp-s101-e07,medium,memory_horizon,2,0,missed,0.39468389,0,0,0,0,1,0,1,0.5,0.5,0,,6,3,memory_horizon|retry_demand|risk_tolerance,6,1,0,0,0,234,2072,0.79545455,0.72727273,0.79681818,0.75,0.375,0.99811343,0.2315884,0.18303571,-0.325,0
amplitude_sweep,prose_summary,constant_medium,101,9,amp-s101-e08,medium,token_capacity,2,2,correct,0.40224589,1,0,0,0,1,0,1,0.58333333,0.33333333,0,,6,4,handoff_depth|memory_horizon|retry_demand|risk_tolerance,7,1,0,0,0,234,2348,0.79545455,0.72727273,0.77681818,0.75,0.35,0.99811343,0.19110231,0.15525794,-0.35,0
amplitude_sweep,prose_summary,constant_medium,101,10,amp-s101-e09,medium,risk_tolerance,-2,-2,correct,0.40199509,1,0,1,1,1,0,1,0.41666667,0.33333333,0,,6,0,,8,2,1,0,7,234,2624,0.79545455,0.72727273,0.77681818,0.75,0.31666667,0.99811343,0.19385507,0.15849596,-0.38333333,0
amplitude_sweep,prose_summary,constant_medium,101,11,amp-s101-e10,medium,handoff_depth,2,0,missed,0.35289909,0,0,0,0,1,0,1,0.75,0.83333333,0,,6,1,handoff_depth,9,2,0,0,0,234,2890,0.79545455,0.72727273,0.79681818,0.75,0.50833333,0.99811343,0.127569,0.07070707,-0.19166667,0
amplitude_sweep,prose_summary,constant_medium,101,12,amp-s101-e11,medium,latency_floor,-70,0,missed,0.37783469,0,0,0,0,1,0,1,0.75,0.66666667,0,,6,2,handoff_depth|latency_floor,10,2,0,0,0,234,3156,0.79545455,0.72727273,0.79681818,0.75,0.46666667,0.99811343,0.127569,0.07070707,-0.23333333,0
amplitude_sweep,prose_summary,constant_medium,101,13,amp-s101-e12,medium,handoff_depth,2,2,missed,0.39089149,1,1,0,0,1,0,1,0.75,0.5,0,,6,2,latency_floor|token_capacity,11,2,0,0,0,234,3432,0.79545455,0.72727273,0.79681818,0.75,0.425,0.99811343,0.19411543,0.10897436,-0.275,0
amplitude_sweep,prose_summary,constant_medium,101,14,amp-s101-e13,medium,latency_floor,70,70,reversed,0.39789109,1,1,0,0,1,0,1,0.75,0.33333333,0,,6,2,risk_tolerance|token_capacity,12,2,0,0,0,234,3708,0.79545455,0.72727273,0.79681818,0.75,0.38333333,0.99811343,0.19411543,0.10897436,-0.31666667,0
amplitude_sweep,prose_summary,constant_medium,101,15,amp-s101-e14,medium,latency_floor,70,70,correct,0.40606869,1,0,1,1,1,0,1,0.75,0.33333333,0,,6,0,,12,3,1,0,3,234,3984,0.79545455,0.72727273,0.77681818,0.75,0.38333333,0.99811343,0.19411543,0.10897436,-0.31666667,0
amplitude_sweep,prose_summary,constant_medium,101,16,amp-s101-e15,medium,latency_floor,-70,-70,correct,0.45209429,1,0,0,0,0,0,1,1.0,1.0,0,,6,0,,12,3,0,0,0,234,4260,0.79545455,0.72727273,0.77681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,0
amplitude_sweep,prose_summary,constant_medium,101,17,amp-s101-e16,medium,retry_demand,2,2,correct,0.41414749,1,0,0,0,1,0,1,0.83333333,0.83333333,1,timeout_covers_retry_window,6,1,handoff_depth,13,3,0,0,0,234,4536,0.79545455,0.72727273,0.77681818,0.75,0.525,0.99811343,0.11361379,0.04814815,-0.175,0
amplitude_sweep,prose_summary,constant_medium,101,18,amp-s101-e17,medium,retry_demand,-2,-2,correct,0.45828829,0,0,0,0,0,0,1,1.0,0.83333333,0,,6,1,handoff_depth,13,3,0,0,0,234,4802,0.79545455,0.72727273,0.77681818,0.75,0.55833333,0.99811343,0.0,0.0,-0.14166667,0
amplitude_sweep,prose_summary,constant_medium,101,19,amp-s101-e18,medium,retry_demand,-2,-2,correct,0.42959829,0,0,0,0,1,0,1,0.75,0.83333333,0,,6,1,handoff_depth,13,3,0,0,0,234,5068,0.79545455,0.72727273,0.77681818,0.75,0.50833333,0.99811343,0.23659414,0.12896825,-0.19166667,0
amplitude_sweep,prose_summary,constant_medium,101,20,amp-s101-e19,medium,memory_horizon,-2,0,missed,0.43060149,0,0,1,1,1,0,1,0.58333333,0.66666667,0,,6,2,handoff_depth|memory_horizon,15,4,0,0,0,234,5334,0.79545455,0.72727273,0.79681818,0.75,0.43333333,0.99811343,0.24698835,0.19563492,-0.26666667,0
amplitude_sweep,receipt_ancestry,constant_medium,101,1,amp-s101-e00,medium,risk_tolerance,2,2,correct,0.128398,1,0,0,0,0,0,0,1.0,1.0,0,,21,1,handoff_depth,0,0,0,0,0,209,228,0.22833333,0.04545455,0.40882727,0.75,0.975,0.99811343,0.0,0.0,0.275,0
amplitude_sweep,receipt_ancestry,constant_medium,101,2,amp-s101-e01,medium,memory_horizon,2,2,correct,0.18602429,1,0,0,0,0,0,0,1.0,1.0,0,,21,2,handoff_depth|retry_demand,0,0,0,0,0,239,479,0.33666667,0.04545455,0.42832727,0.75,0.975,0.99811343,0.0,0.0,0.275,0
amplitude_sweep,receipt_ancestry,constant_medium,101,3,amp-s101-e02,medium,latency_floor,70,70,correct,0.19138269,0,0,0,0,0,0,0,1.0,1.0,0,,21,3,handoff_depth|memory_horizon|retry_demand,0,0,0,0,0,256,750,0.445,0.04545455,0.44782727,0.75,0.975,0.99811343,0.0,0.0,0.275,0
amplitude_sweep,receipt_ancestry,constant_medium,101,4,amp-s101-e03,medium,token_capacity,-2,-2,correct,0.18800309,0,0,0,0,0,0,0,1.0,1.0,0,,22,3,handoff_depth|memory_horizon|retry_demand,0,0,0,0,0,256,1038,0.445,0.0,0.4401,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,receipt_ancestry,constant_medium,101,5,amp-s101-e04,medium,retry_demand,2,2,correct,0.2384976,0,0,1,0,0,0,0,1.0,1.0,0,,22,2,handoff_depth|memory_horizon,0,0,0,0,0,256,1326,0.33666667,0.0,0.4206,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,receipt_ancestry,constant_medium,101,6,amp-s101-e05,medium,retry_demand,2,2,correct,0.1780312,0,0,0,0,0,0,0,1.0,1.0,0,,21,2,handoff_depth|memory_horizon,0,0,0,0,0,256,1614,0.33666667,0.04545455,0.42832727,0.75,0.975,0.99811343,0.0,0.0,0.275,0
amplitude_sweep,receipt_ancestry,constant_medium,101,7,amp-s101-e06,medium,memory_horizon,-2,2,reversed,0.26545589,0,0,0,0,1,1,1,0.83333333,0.83333333,0,,18,3,handoff_depth|memory_horizon|retry_backoff_ms,1,0,0,0,0,256,1902,0.445,0.18181818,0.51600909,0.75,0.825,0.99811343,0.2981424,0.13333333,0.125,1
amplitude_sweep,receipt_ancestry,constant_medium,101,8,amp-s101-e07,medium,memory_horizon,2,2,correct,0.32348276,0,0,0,0,1,0,1,0.83333333,0.83333333,0,,18,2,handoff_depth|retry_backoff_ms,1,0,0,0,0,256,2190,0.33666667,0.18181818,0.47650909,0.75,0.825,0.99811343,0.21295885,0.0952381,0.125,0
amplitude_sweep,receipt_ancestry,constant_medium,101,9,amp-s101-e08,medium,token_capacity,2,2,correct,0.24919876,1,0,0,0,1,0,1,0.75,0.83333333,0,,16,2,handoff_depth|retry_backoff_ms,1,0,0,0,0,256,2488,0.33666667,0.27272727,0.49196364,0.75,0.75833333,0.99811343,0.22945828,0.11375661,0.05833333,0
amplitude_sweep,receipt_ancestry,constant_medium,101,10,amp-s101-e09,medium,risk_tolerance,-2,-4,duplicated,0.25639255,1,0,1,1,1,0,1,0.58333333,0.66666667,0,,22,0,,2,1,1,0,5,256,2786,0.445,0.45454545,0.58737273,0.75,0.58333333,0.99811343,0.22775947,0.12023266,-0.11666667,0
amplitude_sweep,receipt_ancestry,constant_medium,101,11,amp-s101-e10,medium,handoff_depth,2,2,correct,0.18171,0,0,0,0,0,0,1,1.0,1.0,0,,13,0,,2,1,0,0,0,256,3074,0.12,0.40909091,0.50114545,0.75,0.775,0.99811343,0.0,0.0,0.075,0
amplitude_sweep,receipt_ancestry,constant_medium,101,12,amp-s101-e11,medium,latency_floor,-70,-70,correct,0.23740262,0,0,0,0,0,0,1,1.0,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,3362,0.22833333,0.5,0.5361,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,13,amp-s101-e12,medium,handoff_depth,2,2,missed,0.2675532,1,1,0,0,0,0,1,1.0,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,3660,0.22833333,0.5,0.5561,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,14,amp-s101-e13,medium,latency_floor,70,70,correct,0.273816,1,0,0,0,0,0,1,1.0,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,3958,0.22833333,0.5,0.5361,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,15,amp-s101-e14,medium,latency_floor,70,70,correct,0.2811328,1,0,1,0,0,0,1,1.0,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,4256,0.22833333,0.5,0.5361,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,16,amp-s101-e15,medium,latency_floor,-70,-70,correct,0.3223136,1,0,0,0,0,0,1,1.0,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,4554,0.22833333,0.5,0.5361,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,17,amp-s101-e16,medium,retry_demand,2,2,correct,0.2883612,1,0,0,0,1,0,1,0.75,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,4852,0.22833333,0.5,0.5361,0.75,0.675,0.99811343,0.12520474,0.06898148,-0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,18,amp-s101-e17,medium,retry_demand,-2,-2,correct,0.3278556,0,0,0,0,0,0,1,1.0,1.0,0,,11,1,max_handoffs,2,1,0,0,0,256,5140,0.22833333,0.5,0.5361,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_medium,101,19,amp-s101-e18,medium,retry_demand,-2,0,missed,0.3021856,0,0,0,0,1,0,1,0.75,0.83333333,0,,8,2,max_handoffs|retry_demand,3,1,0,0,0,256,5428,0.33666667,0.63636364,0.62378182,0.75,0.55833333,0.99811343,0.23659414,0.12896825,-0.14166667,0
amplitude_sweep,receipt_ancestry,constant_medium,101,20,amp-s101-e19,medium,memory_horizon,-2,-2,correct,0.33886047,0,0,1,1,1,0,1,0.58333333,0.83333333,0,,22,0,,3,2,1,0,5,256,5716,0.33666667,0.5,0.5806,0.75,0.6,0.99811343,0.24698835,0.19563492,-0.1,0
amplitude_sweep,fresh_ground_truth,constant_high,101,1,amp-s101-e00,high,risk_tolerance,3,3,correct,0.0299025,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,305,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,2,amp-s101-e01,high,memory_horizon,3,3,correct,0.0393585,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,610,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,3,amp-s101-e02,high,latency_floor,105,105,correct,0.038103,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,905,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,4,amp-s101-e03,high,token_capacity,-3,-3,correct,0.03492,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1210,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,5,amp-s101-e04,high,retry_demand,3,3,correct,0.0314355,1,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1515,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,6,amp-s101-e05,high,retry_demand,3,3,correct,0.035976,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1810,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,7,amp-s101-e06,high,memory_horizon,-3,-3,correct,0.0390015,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2105,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,8,amp-s101-e07,high,memory_horizon,3,3,correct,0.0439095,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2400,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,9,amp-s101-e08,high,token_capacity,3,0,missed,0.045402,1,0,0,0,1,1,1,0.83333333,0.83333333,0,,22,1,token_capacity,1,0,0,0,0,256,2705,0.0,0.0,0.515,0.75,0.925,0.99811343,0.13226387,0.05902778,0.225,1
amplitude_sweep,fresh_ground_truth,constant_high,101,10,amp-s101-e09,high,risk_tolerance,-3,-3,correct,0.0453525,1,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3010,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,11,amp-s101-e10,high,handoff_depth,3,3,correct,0.0356625,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3305,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,12,amp-s101-e11,high,latency_floor,-105,-105,correct,0.040584,0,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3600,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,13,amp-s101-e12,high,handoff_depth,3,3,correct,0.043161,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3905,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,14,amp-s101-e13,high,latency_floor,105,105,correct,0.0445425,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4210,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,15,amp-s101-e14,high,latency_floor,105,105,correct,0.0461565,1,0,1,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4515,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,16,amp-s101-e15,high,latency_floor,-105,-105,correct,0.0552405,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4820,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
amplitude_sweep,fresh_ground_truth,constant_high,101,17,amp-s101-e16,high,retry_demand,3,3,correct,0.047751,1,0,0,0,0,0,1,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5125,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0
