world,mode,schedule,seed,horizon_ticks,n_f_ticks,failed,first_failure_tick,disturbances_at_failure,final_disturbances_seen,mean_checkpoint_accuracy,minimum_checkpoint_accuracy,critical_omission_events,mean_critical_omissions,peak_critical_omissions,mean_active_context_tokens,peak_active_context_tokens,peak_instantaneous_rate,peak_rolling_rate_burden,synthetic_damage_auc,total_token_work,final_config_accuracy,final_requirement_accuracy
rate_disabled_null,verified_capsule,steady_load,8286,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,380.8125,581,0.1666666667,3.6967930678,49.0807445934,3510,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8286,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,378.0,581,0.8333333333,10.656515114,604.5545646316,3510,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8286,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,396.85,581,0.3333333333,5.9139245598,121.5607287086,3510,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8287,160,108,1,108,14,20,0.9739583333,0.8333333333,6,0.4375,2,602.775,1090,0.1666666667,3.4354066851,51.0800075732,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8287,160,106,1,106,14,20,0.9583333333,0.8333333333,8,0.5625,2,601.925,1090,0.1666666667,3.8129264403,65.7542988825,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8287,160,62,1,62,10,20,0.9114583333,0.6666666667,11,0.875,2,599.8,1090,0.8333333333,8.9004961423,624.5459396668,3500,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8287,160,101,1,101,14,20,0.9635416667,0.8333333333,8,0.5,1,619.1375,1090,0.3333333333,5.790147487,136.7276054934,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8287,160,161,0,,,20,0.9375,0.8333333333,7,0.4375,1,364.4625,547,0.1666666667,3.4354066851,50.8300075732,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8287,160,161,0,,,20,0.9322916667,0.8333333333,8,0.5,1,363.6125,547,0.1666666667,3.8129264403,62.7542988825,3500,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8287,160,141,1,141,19,20,0.9270833333,0.5833333333,6,0.5625,3,361.4875,547,0.8333333333,8.9004961423,610.5459396668,3500,0.6666666667,0.6666666667
rate_sensitive,ordinary_summary,burst_recovery,8287,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,380.825,547,0.3333333333,5.790147487,125.4776054934,3500,0.8333333333,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8287,160,161,0,,,20,0.9791666667,0.8333333333,3,0.1875,1,379.5875,567,0.1666666667,3.4354066851,41.8300075732,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8287,160,161,0,,,20,0.9791666667,0.8333333333,3,0.1875,1,378.7375,567,0.1666666667,3.8129264403,52.5042988825,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8287,160,102,1,102,15,20,0.9791666667,0.8333333333,4,0.25,1,376.6125,567,0.8333333333,8.9004961423,599.0459396668,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8287,160,161,0,,,20,0.96875,0.8333333333,4,0.25,1,395.95,567,0.3333333333,5.790147487,124.7276054934,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8287,160,68,1,68,9,20,0.7291666667,0.5833333333,15,2.125,4,602.775,1090,0.1666666667,3.4354066851,111.5800075732,3500,0.5833333333,0.3333333333
rate_disabled_null,continuous_history,steady_load,8287,160,66,1,66,9,20,0.7291666667,0.5833333333,15,2.125,4,601.925,1090,0.1666666667,3.8129264403,124.2542988825,3500,0.5833333333,0.3333333333
rate_disabled_null,continuous_history,sudden_burst,8287,160,61,1,61,9,20,0.7291666667,0.5833333333,15,2.125,4,599.8,1090,0.8333333333,8.9004961423,669.2959396668,3500,0.5833333333,0.3333333333
rate_disabled_null,continuous_history,burst_recovery,8287,160,61,1,61,9,20,0.7291666667,0.5833333333,15,2.125,4,619.1375,1090,0.3333333333,5.790147487,195.7276054934,3500,0.5833333333,0.3333333333
rate_disabled_null,ordinary_summary,slow_drip,8287,160,156,1,156,20,20,0.875,0.6666666667,11,0.75,2,364.4625,547,0.1666666667,3.4354066851,61.0800075732,3500,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8287,160,152,1,152,20,20,0.875,0.6666666667,11,0.75,2,363.6125,547,0.1666666667,3.8129264403,73.7542988825,3500,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8287,160,142,1,142,20,20,0.8645833333,0.6666666667,11,0.8125,2,361.4875,547,0.8333333333,8.9004961423,618.7959396668,3500,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8287,160,155,1,155,20,20,0.875,0.6666666667,11,0.75,2,380.825,547,0.3333333333,5.790147487,141.9776054934,3500,0.6666666667,0.6666666667
rate_disabled_null,verified_capsule,slow_drip,8287,160,161,0,,,20,1.0,1.0,0,0.0,0,379.5875,567,0.1666666667,3.4354066851,34.5800075732,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8287,160,161,0,,,20,1.0,1.0,0,0.0,0,378.7375,567,0.1666666667,3.8129264403,46.2542988825,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8287,160,161,0,,,20,1.0,1.0,0,0.0,0,376.6125,567,0.8333333333,8.9004961423,588.7959396668,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8287,160,161,0,,,20,1.0,1.0,0,0.0,0,395.95,567,0.3333333333,5.790147487,115.2276054934,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8288,160,44,1,44,6,20,0.9791666667,0.8333333333,2,0.125,1,596.9375,1060,0.1666666667,3.415739249,44.4007606456,3470,1.0,1.0
rate_sensitive,continuous_history,steady_load,8288,160,48,1,48,6,20,0.9791666667,0.8333333333,2,0.125,1,596.8125,1060,0.1666666667,3.7489623006,55.6990983078,3470,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8288,160,58,1,58,6,20,0.9322916667,0.75,5,0.3125,1,596.5,1060,0.8333333333,8.7466211653,590.5047272215,3470,0.75,0.8333333333
rate_sensitive,continuous_history,burst_recovery,8288,160,45,1,45,6,20,0.9427083333,0.75,5,0.3125,1,612.83125,1060,0.3333333333,5.7466801134,125.8731903936,3470,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8288,160,100,1,100,13,20,0.90625,0.75,7,0.4375,1,357.8125,527,0.1666666667,3.415739249,52.4007606456,3470,0.75,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8288,160,100,1,100,13,20,0.90625,0.75,7,0.4375,1,357.6875,527,0.1666666667,3.7489623006,63.9490983078,3470,0.75,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8288,160,100,1,100,13,20,0.8802083333,0.75,10,0.6875,2,357.375,527,0.8333333333,8.7466211653,602.2547272215,3470,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,burst_recovery,8288,160,85,1,85,11,20,0.8385416667,0.5833333333,12,0.8125,2,373.70625,527,0.3333333333,5.7466801134,146.8731903936,3470,0.5833333333,0.6666666667
rate_sensitive,verified_capsule,slow_drip,8288,160,44,1,44,6,20,0.96875,0.8333333333,3,0.1875,1,372.9375,547,0.1666666667,3.415739249,44.6507606456,3470,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8288,160,48,1,48,6,20,0.953125,0.75,4,0.25,1,372.8125,547,0.1666666667,3.7489623006,58.6990983078,3470,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8288,160,22,1,22,5,20,0.953125,0.75,5,0.3125,1,372.5,547,0.8333333333,8.7466211653,592.0047272215,3470,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8288,160,45,1,45,6,20,0.9583333333,0.8333333333,4,0.25,1,388.83125,547,0.3333333333,5.7466801134,127.1231903936,3470,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8288,160,44,1,44,6,20,0.7552083334,0.6666666667,13,1.5625,2,596.9375,1060,0.1666666667,3.415739249,94.9007606456,3470,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,steady_load,8288,160,48,1,48,6,20,0.7552083334,0.6666666667,13,1.5625,2,596.8125,1060,0.1666666667,3.7489623006,107.4490983078,3470,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8288,160,58,1,58,6,20,0.7604166667,0.6666666667,14,1.5625,2,596.5,1060,0.8333333333,8.7466211653,638.2547272215,3470,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8288,160,45,1,45,6,20,0.7604166667,0.6666666667,13,1.5625,2,612.83125,1060,0.3333333333,5.7466801134,174.1231903936,3470,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8288,160,68,1,68,9,20,0.71875,0.25,11,1.625,4,357.8125,527,0.1666666667,3.415739249,95.4007606456,3470,0.3333333333,0.3333333333
rate_disabled_null,ordinary_summary,steady_load,8288,160,66,1,66,9,20,0.71875,0.25,11,1.625,4,357.6875,527,0.1666666667,3.7489623006,107.9490983078,3470,0.3333333333,0.3333333333
rate_disabled_null,ordinary_summary,sudden_burst,8288,160,61,1,61,9,20,0.7239583333,0.3333333333,11,1.625,4,357.375,527,0.8333333333,8.7466211653,638.7547272215,3470,0.3333333333,0.3333333333
rate_disabled_null,ordinary_summary,burst_recovery,8288,160,61,1,61,9,20,0.6927083333,0.25,12,1.75,4,373.70625,527,0.3333333333,5.7466801134,181.1231903936,3470,0.3333333333,0.3333333333
rate_disabled_null,verified_capsule,slow_drip,8288,160,161,0,,,20,1.0,1.0,0,0.0,0,372.9375,547,0.1666666667,3.415739249,34.4007606456,3470,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8288,160,161,0,,,20,1.0,1.0,0,0.0,0,372.8125,547,0.1666666667,3.7489623006,46.9490983078,3470,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8288,160,161,0,,,20,1.0,1.0,0,0.0,0,372.5,547,0.8333333333,8.7466211653,577.7547272215,3470,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8288,160,161,0,,,20,1.0,1.0,0,0.0,0,388.83125,547,0.3333333333,5.7466801134,113.6231903936,3470,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8289,160,161,0,,,20,0.9479166667,0.8333333333,5,0.3125,1,612.9375,1100,0.1666666667,3.4179766793,45.0078871469,3510,0.8333333333,0.8333333333
rate_sensitive,continuous_history,steady_load,8289,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,612.5625,1100,0.1666666667,3.7658555458,52.1962238735,3510,0.8333333333,0.8333333333
rate_sensitive,continuous_history,sudden_burst,8289,160,101,1,101,14,20,0.9583333333,0.8333333333,4,0.25,1,611.625,1100,0.8333333333,9.2802,569.3862323373,3510,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8289,160,161,0,,,20,0.9375,0.8333333333,6,0.375,1,629.825,1100,0.3333333333,4.8879021385,106.6274196752,3510,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,slow_drip,8289,160,36,1,36,5,20,0.9479166667,0.75,4,0.3125,2,363.8125,537,0.1666666667,3.4179766793,41.0078871469,3510,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8289,160,32,1,32,5,20,0.9635416667,0.8333333333,4,0.25,1,363.4375,537,0.1666666667,3.7658555458,50.1962238735,3510,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8289,160,22,1,22,5,20,0.9635416667,0.8333333333,4,0.25,1,362.5,537,0.8333333333,9.2802,567.6362323373,3510,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8289,160,35,1,35,5,20,0.9375,0.5833333333,4,0.375,2,380.7,537,0.3333333333,4.8879021385,102.3774196752,3510,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8289,160,36,1,36,5,20,0.9895833333,0.8333333333,1,0.0625,1,378.9375,557,0.1666666667,3.4179766793,39.2578871469,3510,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8289,160,32,1,32,5,20,0.96875,0.8333333333,3,0.1875,1,378.5625,557,0.1666666667,3.7658555458,53.6962238735,3510,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8289,160,22,1,22,5,20,0.9322916667,0.6666666667,5,0.3125,1,377.625,557,0.8333333333,9.2802,571.6362323373,3510,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8289,160,35,1,35,5,20,0.9895833333,0.8333333333,1,0.0625,1,395.825,557,0.3333333333,4.8879021385,98.3774196752,3510,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8289,160,156,1,156,20,20,0.953125,0.75,7,0.5,2,612.9375,1100,0.1666666667,3.4179766793,51.5078871469,3510,0.75,0.6666666667
rate_disabled_null,continuous_history,steady_load,8289,160,152,1,152,20,20,0.953125,0.75,7,0.5,2,612.5625,1100,0.1666666667,3.7658555458,60.1962238735,3510,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8289,160,142,1,142,20,20,0.9427083333,0.75,7,0.5625,2,611.625,1100,0.8333333333,9.2802,579.1362323373,3510,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8289,160,155,1,155,20,20,0.9479166667,0.75,8,0.5625,2,629.825,1100,0.3333333333,4.8879021385,111.8774196752,3510,0.75,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8289,160,124,1,124,16,20,0.9010416667,0.75,7,0.75,2,363.8125,537,0.1666666667,3.4179766793,58.5078871469,3510,0.75,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8289,160,128,1,128,16,20,0.9010416667,0.75,7,0.75,2,363.4375,537,0.1666666667,3.7658555458,66.6962238735,3510,0.75,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8289,160,138,1,138,16,20,0.9010416667,0.75,7,0.75,2,362.5,537,0.8333333333,9.2802,584.3862323373,3510,0.75,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8289,160,125,1,125,16,20,0.9010416667,0.75,7,0.75,2,380.7,537,0.3333333333,4.8879021385,117.1274196752,3510,0.75,0.6666666667
rate_disabled_null,verified_capsule,slow_drip,8289,160,124,1,124,16,20,0.9270833333,0.5,3,0.25,2,378.9375,557,0.1666666667,3.4179766793,46.0078871469,3510,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8289,160,128,1,128,16,20,0.9270833333,0.5,3,0.25,2,378.5625,557,0.1666666667,3.7658555458,54.6962238735,3510,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8289,160,138,1,138,16,20,0.9427083333,0.5,3,0.25,2,377.625,557,0.8333333333,9.2802,573.6362323373,3510,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8289,160,125,1,125,16,20,0.9270833333,0.5,3,0.25,2,395.825,557,0.3333333333,4.8879021385,106.3774196752,3510,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8290,160,20,1,20,3,20,0.9739583333,0.75,2,0.125,1,585.475,1050,0.1666666667,3.4524780119,36.4263922042,3460,1.0,1.0
rate_sensitive,continuous_history,steady_load,8290,160,20,1,20,3,20,0.9739583333,0.75,2,0.125,1,585.3875,1050,0.1666666667,3.8673642762,49.4078475138,3460,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8290,160,20,1,20,3,20,0.9427083333,0.6666666667,6,0.5,2,585.16875,1050,0.8333333333,10.2444479576,603.7541792433,3460,1.0,0.8333333333
rate_sensitive,continuous_history,burst_recovery,8290,160,20,1,20,3,20,0.953125,0.6666666667,4,0.3125,2,601.5,1050,0.3333333333,5.7680533597,129.7014688646,3460,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8290,160,161,0,,,20,0.9583333333,0.8333333333,6,0.375,1,356.4125,544,0.1666666667,3.4524780119,43.9263922042,3460,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8290,160,32,1,32,5,20,0.9583333333,0.8333333333,6,0.375,1,356.325,544,0.1666666667,3.8673642762,59.9078475138,3460,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8290,160,21,1,21,4,20,0.9270833333,0.6666666667,8,0.625,2,356.10625,544,0.8333333333,10.2444479576,614.0041792433,3460,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8290,160,161,0,,,20,0.9791666667,0.8333333333,4,0.25,1,372.4375,544,0.3333333333,5.7680533597,126.4514688646,3460,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8290,160,161,0,,,20,0.9791666667,0.8333333333,3,0.1875,1,371.5375,564,0.1666666667,3.4524780119,42.6763922042,3460,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8290,160,161,0,,,20,0.9895833333,0.8333333333,2,0.125,1,371.45,564,0.1666666667,3.8673642762,54.1578475138,3460,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8290,160,62,1,62,10,20,0.9895833333,0.8333333333,3,0.1875,1,371.23125,564,0.8333333333,10.2444479576,597.7541792433,3460,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8290,160,161,0,,,20,0.9895833333,0.8333333333,2,0.125,1,387.5625,564,0.3333333333,5.7680533597,125.9514688646,3460,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8290,160,20,1,20,3,20,0.5729166666,0.3333333333,15,2.0625,3,585.475,1050,0.1666666667,3.4524780119,114.9263922042,3460,0.75,0.6666666667
rate_disabled_null,continuous_history,steady_load,8290,160,20,1,20,3,20,0.5729166666,0.3333333333,15,2.0625,3,585.3875,1050,0.1666666667,3.8673642762,127.9078475138,3460,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8290,160,20,1,20,3,20,0.578125,0.3333333333,15,2.0625,3,585.16875,1050,0.8333333333,10.2444479576,668.0041792433,3460,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8290,160,20,1,20,3,20,0.5677083333,0.3333333333,16,2.125,3,601.5,1050,0.3333333333,5.7680533597,202.9514688646,3460,0.75,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8290,160,161,0,,,20,0.8854166666,0.8333333333,11,0.6875,1,356.4125,544,0.1666666667,3.4524780119,61.6763922042,3460,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8290,160,161,0,,,20,0.8854166666,0.8333333333,11,0.6875,1,356.325,544,0.1666666667,3.8673642762,74.1578475138,3460,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8290,160,161,0,,,20,0.8854166666,0.8333333333,11,0.6875,1,356.10625,544,0.8333333333,10.2444479576,613.0041792433,3460,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8290,160,161,0,,,20,0.875,0.8333333333,12,0.75,1,372.4375,544,0.3333333333,5.7680533597,147.9514688646,3460,0.8333333333,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8290,160,28,1,28,4,20,0.9322916667,0.75,9,0.625,2,371.5375,564,0.1666666667,3.4524780119,65.4263922042,3460,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8290,160,26,1,26,4,20,0.9322916667,0.75,9,0.625,2,371.45,564,0.1666666667,3.8673642762,76.9078475138,3460,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8290,160,21,1,21,4,20,0.9375,0.75,8,0.5625,2,371.23125,564,0.8333333333,10.2444479576,613.2541792433,3460,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8290,160,21,1,21,4,20,0.921875,0.75,11,0.75,2,387.5625,564,0.3333333333,5.7680533597,154.7014688646,3460,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8291,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,616.225,1090,0.1666666667,3.4551440242,42.7778363125,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8291,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,616.95,1090,0.1666666667,3.8820295021,55.4320880436,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8291,160,161,0,,,20,0.9791666667,0.8333333333,3,0.1875,1,618.7625,1090,0.8333333333,11.6295656189,647.429922789,3500,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8291,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,632.575,1090,0.3333333333,5.8145778703,121.6444462658,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8291,160,108,1,108,14,20,0.9479166667,0.8333333333,5,0.3125,1,358.1625,538,0.1666666667,3.4551440242,49.5278363125,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8291,160,106,1,106,14,20,0.9479166667,0.8333333333,5,0.3125,1,358.8875,538,0.1666666667,3.8820295021,65.4320880436,3500,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8291,160,19,1,19,2,20,0.9166666667,0.6666666667,6,0.5,2,360.7,538,0.8333333333,11.6295656189,656.429922789,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8291,160,6,1,6,2,20,0.9375,0.6666666667,5,0.375,2,374.5125,538,0.3333333333,5.8145778703,132.6444462658,3500,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8291,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,373.2875,558,0.1666666667,3.4551440242,42.2778363125,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8291,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,374.0125,558,0.1666666667,3.8820295021,57.4320880436,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8291,160,20,1,20,3,20,0.9375,0.6666666667,5,0.4375,2,375.825,558,0.8333333333,11.6295656189,651.179922789,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8291,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,389.6375,558,0.3333333333,5.8145778703,121.6444462658,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8291,160,161,0,,,20,0.9270833333,0.8333333333,7,0.4375,1,616.225,1090,0.1666666667,3.4551440242,54.7778363125,3500,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,steady_load,8291,160,161,0,,,20,0.9270833333,0.8333333333,7,0.4375,1,616.95,1090,0.1666666667,3.8820295021,69.4320880436,3500,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,sudden_burst,8291,160,99,1,99,12,20,0.8229166667,0.6666666667,10,1.0625,2,618.7625,1090,0.8333333333,11.6295656189,677.929922789,3500,0.6666666667,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8291,160,161,0,,,20,0.9166666667,0.8333333333,8,0.5,1,632.575,1090,0.3333333333,5.8145778703,134.8944462658,3500,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,slow_drip,8291,160,92,1,92,12,20,0.8125,0.6666666667,11,1.5,3,358.1625,538,0.1666666667,3.4551440242,93.2778363125,3500,0.6666666667,0.5
rate_disabled_null,ordinary_summary,steady_load,8291,160,94,1,94,12,20,0.8125,0.6666666667,11,1.5,3,358.8875,538,0.1666666667,3.8820295021,108.4320880436,3500,0.6666666667,0.5
rate_disabled_null,ordinary_summary,sudden_burst,8291,160,99,1,99,12,20,0.8125,0.6666666667,11,1.5,3,360.7,538,0.8333333333,11.6295656189,693.179922789,3500,0.6666666667,0.5
rate_disabled_null,ordinary_summary,burst_recovery,8291,160,86,1,86,12,20,0.8020833333,0.6666666667,11,1.5625,3,374.5125,538,0.3333333333,5.8145778703,175.1444462658,3500,0.6666666667,0.5
