condition,policy,seed,cycles,violations,first_failure_cycle,n_f,final_active_unresolved,final_active_tips,max_active_unresolved,max_burial_depth,mean_top_decile_capture,mean_top_decile_expected_share,frontier_capture_lift,walker_attachment_count,walker_fallback_count,walker_fallback_rate,mean_walker_steps,largest_branch_share,branch_hhi,repair_attempts,repair_successes,repair_budget_used,recovery_probes,recovery_successes,recovery_rate,mean_recovery_cost,mean_recovery_depth,mean_interior_shielded_cycles,receipt_enabled
diffusive_first_contact,logging_only,5102,48,15,30,30,48,17,48,7,0.34146341463414637,0.1395379613581037,0.20192545327604267,41,0,0.0,313.2439024390244,0.2708333333333333,0.20920138888888887,0,0,0,6,4,0.6666666666666666,5.25,4.833333333333333,20.774193548387096,1
diffusive_first_contact,random_repair,5102,48,15,39,39,39,17,39,6,0.2926829268292683,0.14619999128790553,0.14648293554136274,41,0,0.0,294.7560975609756,0.3076923076923077,0.200525969756739,12,9,12,6,5,0.8333333333333334,5.8,4.666666666666667,17.363636363636363,1
diffusive_first_contact,oldest_first,5102,48,15,39,39,36,16,36,9,0.2926829268292683,0.14756938787251017,0.1451135389567581,41,0,0.0,305.9268292682927,0.3611111111111111,0.25,12,12,12,6,5,0.8333333333333334,6.4,6.0,13.4,1
diffusive_first_contact,tip_targeted,5102,48,15,39,39,38,14,38,7,0.4878048780487805,0.14601828462559927,0.3417865934231812,41,0,0.0,362.6585365853659,0.5789473684210527,0.4916897506925208,12,10,12,6,4,0.6666666666666666,4.5,4.333333333333333,19.041666666666668,1
uniform_null,no_intervention,5103,48,15,30,30,48,22,48,6,0.15384615384615385,0.1638184908818888,-0.00997233703573494,0,0,,,0.5416666666666666,0.3411458333333333,0,0,0,6,0,0.0,,4.166666666666667,16.346153846153847,0
uniform_null,logging_only,5103,48,15,30,30,48,22,48,6,0.15384615384615385,0.1638184908818888,-0.00997233703573494,0,0,,,0.5416666666666666,0.3411458333333333,0,0,0,6,4,0.6666666666666666,5.75,4.166666666666667,16.346153846153847,1
uniform_null,random_repair,5103,48,15,40,40,36,16,36,6,0.15384615384615385,0.1708188500745656,-0.016972696228411743,0,0,,,0.5833333333333334,0.3811728395061729,12,12,12,6,4,0.6666666666666666,5.25,4.166666666666667,11.9,1
uniform_null,oldest_first,5103,48,15,40,40,36,18,36,6,0.1794871794871795,0.1708188500745656,0.00866832941261389,0,0,,,0.3611111111111111,0.2006172839506173,12,12,12,6,3,0.5,4.0,4.0,10.722222222222221,1
uniform_null,tip_targeted,5103,48,15,40,40,37,15,37,7,0.1794871794871795,0.17147930273092357,0.008007876756255916,0,0,,,1.0,1.0,12,11,12,6,3,0.5,5.333333333333333,4.333333333333333,15.181818181818182,1
least_capture_balancer,no_intervention,5103,48,14,30,30,48,9,48,5,0.7435897435897436,0.1638184908818888,0.5797712527078548,0,0,,,0.125,0.11197916666666667,0,0,0,6,1,0.16666666666666666,6.0,5.0,21.923076923076923,0
least_capture_balancer,logging_only,5103,48,14,30,30,48,9,48,5,0.7435897435897436,0.1638184908818888,0.5797712527078548,0,0,,,0.125,0.11197916666666667,0,0,0,6,3,0.5,6.0,5.0,21.923076923076923,1
least_capture_balancer,random_repair,5103,48,14,40,40,37,14,37,6,0.6153846153846154,0.1713850500050919,0.4439995653795235,0,0,,,0.13513513513513514,0.12783053323593865,12,11,12,6,5,0.8333333333333334,5.4,4.0,15.565217391304348,1
least_capture_balancer,oldest_first,5103,48,14,40,40,38,9,38,9,0.6666666666666666,0.16894943039138072,0.4977172362752859,0,0,,,0.13157894736842105,0.11218836565096951,12,10,12,6,3,0.5,7.0,7.0,15.482758620689655,1
least_capture_balancer,tip_targeted,5103,48,14,40,40,38,8,38,5,0.5641025641025641,0.1713850500050919,0.3927175140974722,0,0,,,0.18421052631578946,0.167590027700831,12,10,12,6,4,0.6666666666666666,4.25,3.8333333333333335,18.1,1
diffusive_first_contact,no_intervention,5103,48,15,30,30,48,17,48,7,0.46153846153846156,0.1638184908818888,0.29771997065657274,39,0,0.0,209.2051282051282,0.22916666666666666,0.14670138888888887,0,0,0,6,1,0.16666666666666666,5.0,6.333333333333333,20.548387096774192,0
diffusive_first_contact,logging_only,5103,48,15,30,30,48,17,48,7,0.46153846153846156,0.1638184908818888,0.29771997065657274,39,0,0.0,209.2051282051282,0.22916666666666666,0.14670138888888887,0,0,0,6,4,0.6666666666666666,7.0,6.333333333333333,20.548387096774192,1
diffusive_first_contact,random_repair,5103,48,15,40,40,39,17,39,8,0.3076923076923077,0.16581276648548604,0.14187954120682167,39,0,0.0,229.94871794871796,0.20512820512820512,0.15581854043392504,12,9,12,6,3,0.5,7.333333333333333,6.666666666666667,15.227272727272727,1
diffusive_first_contact,oldest_first,5103,48,15,40,40,38,20,38,5,0.20512820512820512,0.1683154830183029,0.03681272210990222,39,0,0.0,199.3846153846154,0.21052631578947367,0.1523545706371191,12,10,12,6,4,0.6666666666666666,5.0,4.333333333333333,13.833333333333334,1
diffusive_first_contact,tip_targeted,5103,48,15,40,40,37,11,37,10,0.41025641025641024,0.17093533842634806,0.23932107183006218,39,0,0.0,223.48717948717947,0.7027027027027027,0.5383491599707817,12,11,12,6,2,0.3333333333333333,8.5,6.833333333333333,19.346153846153847,1
uniform_null,no_intervention,5104,48,10,32,32,48,26,48,6,0.19444444444444445,0.1686179454373274,0.02582649900711706,0,0,,,0.6458333333333334,0.4322916666666667,0,0,0,6,1,0.16666666666666666,4.0,4.666666666666667,16.818181818181817,0
uniform_null,logging_only,5104,48,10,32,32,48,26,48,6,0.19444444444444445,0.1686179454373274,0.02582649900711706,0,0,,,0.6458333333333334,0.4322916666666667,0,0,0,6,3,0.5,6.0,4.666666666666667,16.818181818181817,1
uniform_null,random_repair,5104,48,8,38,38,39,25,39,7,0.1111111111111111,0.17642342965994912,-0.06531231854883801,0,0,,,0.5128205128205128,0.30440499671268895,12,9,12,6,6,1.0,6.333333333333333,5.333333333333333,15.5,1
uniform_null,oldest_first,5104,48,9,38,38,40,27,40,5,0.1388888888888889,0.17104317263299224,-0.03215428374410334,0,0,,,0.475,0.27249999999999996,12,8,12,6,5,0.8333333333333334,5.0,4.166666666666667,14.461538461538462,1
uniform_null,tip_targeted,5104,48,9,38,38,37,20,37,7,0.1388888888888889,0.17651442267880985,-0.03762553378992095,0,0,,,0.8378378378378378,0.7209642074506939,12,11,12,6,2,0.3333333333333333,7.5,5.833333333333333,16.88235294117647,1
least_capture_balancer,no_intervention,5104,48,9,32,32,48,12,48,14,0.8888888888888888,0.1686179454373274,0.7202709434515615,0,0,,,0.3125,0.1423611111111111,0,0,0,6,0,0.0,,12.833333333333334,24.555555555555557,0
least_capture_balancer,logging_only,5104,48,9,32,32,48,12,48,14,0.8888888888888888,0.1686179454373274,0.7202709434515615,0,0,,,0.3125,0.1423611111111111,0,0,0,6,0,0.0,,12.833333333333334,24.555555555555557,1
least_capture_balancer,random_repair,5104,48,8,38,38,39,15,39,14,0.75,0.1758216016438774,0.5741783983561226,0,0,,,0.28205128205128205,0.13477975016436555,12,9,12,6,0,0.0,,12.833333333333334,21.583333333333332,1
least_capture_balancer,oldest_first,5104,48,8,38,38,38,12,38,14,0.8888888888888888,0.17682306465411848,0.7120658242347704,0,0,,,0.13157894736842105,0.08864265927977838,12,10,12,6,0,0.0,,12.833333333333334,18.03846153846154,1
least_capture_balancer,tip_targeted,5104,48,9,38,38,38,11,38,10,0.8055555555555556,0.1779102701141809,0.6276452854413747,0,0,,,0.3684210526315789,0.1966759002770083,12,10,12,6,2,0.3333333333333333,7.0,8.0,23.0,1
diffusive_first_contact,no_intervention,5104,48,9,32,32,48,21,48,8,0.5,0.1686179454373274,0.3313820545626726,36,0,0.0,224.61111111111111,0.4583333333333333,0.23871527777777776,0,0,0,6,1,0.16666666666666666,5.0,6.666666666666667,23.51851851851852,0
diffusive_first_contact,logging_only,5104,48,9,32,32,48,21,48,8,0.5,0.1686179454373274,0.3313820545626726,36,0,0.0,224.61111111111111,0.4583333333333333,0.23871527777777776,0,0,0,6,4,0.6666666666666666,8.0,6.666666666666667,23.51851851851852,1
diffusive_first_contact,random_repair,5104,48,8,38,38,37,21,37,8,0.3611111111111111,0.17682306465411848,0.18428804645699262,36,0,0.0,230.27777777777777,0.32432432432432434,0.15850986121256394,12,11,12,6,3,0.5,8.333333333333334,6.666666666666667,15.25,1
diffusive_first_contact,oldest_first,5104,48,8,38,38,38,20,38,8,0.3055555555555556,0.17566319523547097,0.1298923603200846,36,0,0.0,214.08333333333334,0.34210526315789475,0.16620498614958448,12,10,12,6,2,0.3333333333333333,6.0,6.666666666666667,14.38888888888889,1
diffusive_first_contact,tip_targeted,5104,48,8,44,44,36,15,36,8,0.3611111111111111,0.17696447261435472,0.1841466384967564,36,0,0.0,212.86111111111111,0.6944444444444444,0.5030864197530864,12,12,12,6,5,0.8333333333333334,5.8,5.166666666666667,20.238095238095237,1
uniform_null,no_intervention,5105,48,11,32,32,48,26,48,5,0.15384615384615385,0.14914088146249996,0.004705272383653897,0,0,,,0.2708333333333333,0.1987847222222222,0,0,0,6,3,0.5,3.0,3.1666666666666665,14.590909090909092,0
uniform_null,logging_only,5105,48,11,32,32,48,26,48,5,0.15384615384615385,0.14914088146249996,0.004705272383653897,0,0,,,0.2708333333333333,0.1987847222222222,0,0,0,6,5,0.8333333333333334,4.0,3.1666666666666665,14.590909090909092,1
uniform_null,random_repair,5105,48,11,,49,37,20,37,5,0.23076923076923078,0.15859860108961074,0.07217062967962004,0,0,,,0.5675675675675675,0.35719503287070853,12,11,12,6,6,1.0,4.833333333333333,3.8333333333333335,15.235294117647058,1
uniform_null,oldest_first,5105,48,11,,49,37,22,37,6,0.1794871794871795,0.15859860108961074,0.020888578397568747,0,0,,,0.3783783783783784,0.24178232286340395,12,11,12,6,4,0.6666666666666666,5.75,4.333333333333333,11.866666666666667,1
uniform_null,tip_targeted,5105,48,11,38,38,39,20,39,5,0.1282051282051282,0.1514592665282709,-0.023254138323142715,0,0,,,0.5897435897435898,0.4792899408284024,12,9,12,6,4,0.6666666666666666,4.0,3.5,13.736842105263158,1
least_capture_balancer,no_intervention,5105,48,11,32,32,48,9,48,6,0.7692307692307693,0.14914088146249996,0.6200898877682693,0,0,,,0.14583333333333334,0.12239583333333334,0,0,0,6,3,0.5,4.0,4.333333333333333,22.53846153846154,0
least_capture_balancer,logging_only,5105,48,11,32,32,48,9,48,6,0.7692307692307693,0.14914088146249996,0.6200898877682693,0,0,,,0.14583333333333334,0.12239583333333334,0,0,0,6,6,1.0,5.333333333333333,4.333333333333333,22.53846153846154,1
least_capture_balancer,random_repair,5105,48,11,38,38,37,12,37,8,0.5897435897435898,0.15785582534683498,0.4318877643967548,0,0,,,0.16216216216216217,0.13513513513513514,12,11,12,6,5,0.8333333333333334,6.4,5.833333333333333,16.68,1
least_capture_balancer,oldest_first,5105,48,11,36,36,39,9,39,7,0.6666666666666666,0.15685392884601015,0.5098127378206565,0,0,,,0.15384615384615385,0.1203155818540434,12,9,12,6,5,0.8333333333333334,6.4,5.333333333333333,17.466666666666665,1
least_capture_balancer,tip_targeted,5105,48,11,38,38,39,5,39,10,0.6923076923076923,0.15738660130175955,0.5349210910059328,0,0,,,0.28205128205128205,0.26232741617357,12,9,12,6,4,0.6666666666666666,7.5,7.5,21.147058823529413,1
diffusive_first_contact,no_intervention,5105,48,11,32,32,48,17,48,9,0.41025641025641024,0.14914088146249996,0.2611155287939103,39,0,0.0,182.87179487179486,0.2708333333333333,0.18402777777777776,0,0,0,6,1,0.16666666666666666,3.0,6.333333333333333,20.161290322580644,0
diffusive_first_contact,logging_only,5105,48,11,32,32,48,17,48,9,0.41025641025641024,0.14914088146249996,0.2611155287939103,39,0,0.0,182.87179487179486,0.2708333333333333,0.18402777777777776,0,0,0,6,2,0.3333333333333333,7.5,6.333333333333333,20.161290322580644,1
diffusive_first_contact,random_repair,5105,48,11,38,38,37,15,37,8,0.358974358974359,0.15626407401824155,0.20271028495611743,39,0,0.0,204.43589743589743,0.2972972972972973,0.1818845872899927,12,11,12,6,3,0.5,5.333333333333333,5.666666666666667,17.772727272727273,1
diffusive_first_contact,oldest_first,5105,48,11,38,38,38,15,38,9,0.4358974358974359,0.15701491416536653,0.2788825217320694,39,0,0.0,166.28205128205127,0.2631578947368421,0.17036011080332408,12,10,12,6,4,0.6666666666666666,6.5,6.5,15.695652173913043,1
diffusive_first_contact,tip_targeted,5105,48,11,38,38,37,9,37,11,0.4358974358974359,0.15785582534683498,0.27804161055060095,39,0,0.0,195.76923076923077,0.7027027027027027,0.5383491599707817,12,11,12,6,4,0.6666666666666666,7.0,7.333333333333333,20.0,1
uniform_null,no_intervention,5106,48,8,32,32,48,29,48,4,0.1891891891891892,0.1440306351675233,0.04515855402166591,0,0,,,0.375,0.2638888888888889,0,0,0,6,0,0.0,,3.5,16.0,0
uniform_null,logging_only,5106,48,8,32,32,48,29,48,4,0.1891891891891892,0.1440306351675233,0.04515855402166591,0,0,,,0.375,0.2638888888888889,0,0,0,6,5,0.8333333333333334,4.4,3.5,16.0,1
uniform_null,random_repair,5106,48,9,39,39,38,25,38,4,0.1891891891891892,0.14485229833520757,0.044336890853981625,0,0,,,0.34210526315789475,0.23268698060941828,12,10,12,6,3,0.5,3.6666666666666665,3.0,12.692307692307692,1
uniform_null,oldest_first,5106,48,8,39,39,39,25,39,6,0.13513513513513514,0.15108022956313882,-0.01594509442800368,0,0,,,0.5897435897435898,0.38724523339907957,12,9,12,6,4,0.6666666666666666,5.75,5.0,13.857142857142858,1
uniform_null,tip_targeted,5106,48,9,39,39,36,19,36,6,0.10810810810810811,0.15156271841125235,-0.04345461030314424,0,0,,,1.0,1.0,12,12,12,6,5,0.8333333333333334,5.6,4.5,15.470588235294118,1
least_capture_balancer,no_intervention,5106,48,8,32,32,48,11,48,7,0.8648648648648649,0.1440306351675233,0.7208342296973416,0,0,,,0.16666666666666666,0.1032986111111111,0,0,0,6,2,0.3333333333333333,6.0,6.333333333333333,23.81081081081081,0
least_capture_balancer,logging_only,5106,48,8,32,32,48,11,48,7,0.8648648648648649,0.1440306351675233,0.7208342296973416,0,0,,,0.16666666666666666,0.1032986111111111,0,0,0,6,4,0.6666666666666666,7.0,6.333333333333333,23.81081081081081,1
least_capture_balancer,random_repair,5106,48,8,39,39,37,14,37,7,0.8378378378378378,0.15176021777136733,0.6860776200664704,0,0,,,0.10810810810810811,0.09422936449963479,12,11,12,6,3,0.5,7.0,5.833333333333333,18.217391304347824,1
least_capture_balancer,oldest_first,5106,48,8,39,39,37,11,37,8,0.8918918918918919,0.15025871626986584,0.741633175622026,0,0,,,0.10810810810810811,0.09422936449963479,12,11,12,6,4,0.6666666666666666,7.25,6.666666666666667,17.0,1
least_capture_balancer,tip_targeted,5106,48,8,39,39,38,9,38,6,0.6756756756756757,0.14624792618325164,0.529427749492424,0,0,,,0.18421052631578946,0.16066481994459833,12,10,12,6,4,0.6666666666666666,6.25,5.5,21.413793103448278,1
diffusive_first_contact,no_intervention,5106,48,8,32,32,48,19,48,8,0.5135135135135135,0.1440306351675233,0.3694828783459902,37,0,0.0,315.86486486486484,0.2708333333333333,0.15277777777777776,0,0,0,6,1,0.16666666666666666,4.0,6.333333333333333,21.655172413793103,0
diffusive_first_contact,logging_only,5106,48,8,32,32,48,19,48,8,0.5135135135135135,0.1440306351675233,0.3694828783459902,37,0,0.0,315.86486486486484,0.2708333333333333,0.15277777777777776,0,0,0,6,2,0.3333333333333333,7.5,6.333333333333333,21.655172413793103,1
diffusive_first_contact,random_repair,5106,48,7,39,39,38,14,38,11,0.3783783783783784,0.15025871626986584,0.22811966210851256,37,0,0.0,249.83783783783784,0.2894736842105263,0.16066481994459833,12,10,12,6,3,0.5,8.333333333333334,7.5,18.625,1
diffusive_first_contact,oldest_first,5106,48,8,39,39,38,16,38,7,0.35135135135135137,0.15103026524722024,0.20032108610413113,37,0,0.0,283.35135135135135,0.2631578947368421,0.13988919667590025,12,10,12,6,3,0.5,6.666666666666667,6.166666666666667,15.454545454545455,1
diffusive_first_contact,tip_targeted,5106,48,8,39,39,37,13,37,6,0.3783783783783784,0.15025871626986584,0.22811966210851256,37,0,0.0,251.16216216216216,0.35135135135135137,0.3338203067932798,12,11,12,6,5,0.8333333333333334,5.2,4.333333333333333,18.666666666666668,1
uniform_null,no_intervention,5107,48,14,30,30,48,26,48,6,0.15384615384615385,0.15006240097195273,0.0037837528742011295,0,0,,,0.5833333333333334,0.37413194444444453,0,0,0,6,1,0.16666666666666666,3.0,4.5,13.772727272727273,0
uniform_null,logging_only,5107,48,14,30,30,48,26,48,6,0.15384615384615385,0.15006240097195273,0.0037837528742011295,0,0,,,0.5833333333333334,0.37413194444444453,0,0,0,6,6,1.0,5.5,4.5,13.772727272727273,1
uniform_null,random_repair,5107,48,14,40,40,36,23,36,6,0.15384615384615385,0.16088974451616941,-0.007043590670015559,0,0,,,0.75,0.5756172839506173,12,12,12,6,5,0.8333333333333334,6.0,5.166666666666667,9.538461538461538,1
uniform_null,oldest_first,5107,48,14,38,38,38,23,38,7,0.20512820512820512,0.15962716998158716,0.04550103514661796,0,0,,,0.5526315789473685,0.3421052631578948,12,10,12,6,2,0.3333333333333333,6.0,6.166666666666667,11.466666666666667,1
uniform_null,tip_targeted,5107,48,14,40,40,37,19,37,7,0.20512820512820512,0.16100623286795188,0.044121972260253245,0,0,,,1.0,1.0,12,11,12,6,5,0.8333333333333334,5.8,5.166666666666667,13.833333333333334,1
least_capture_balancer,no_intervention,5107,48,14,30,30,48,9,48,5,0.8461538461538461,0.15006240097195273,0.6960914451818934,0,0,,,0.125,0.11197916666666667,0,0,0,6,1,0.16666666666666666,3.0,4.166666666666667,22.256410256410255,0
least_capture_balancer,logging_only,5107,48,14,30,30,48,9,48,5,0.8461538461538461,0.15006240097195273,0.6960914451818934,0,0,,,0.125,0.11197916666666667,0,0,0,6,5,0.8333333333333334,5.0,4.166666666666667,22.256410256410255,1
least_capture_balancer,random_repair,5107,48,14,38,38,39,9,39,8,0.717948717948718,0.160903414125994,0.557045303822724,0,0,,,0.15384615384615385,0.14398422090729784,12,9,12,6,4,0.6666666666666666,7.25,6.833333333333333,19.233333333333334,1
least_capture_balancer,oldest_first,5107,48,14,38,38,38,9,38,7,0.7692307692307693,0.1596030743218179,0.6096276949089514,0,0,,,0.13157894736842105,0.11218836565096951,12,10,12,6,2,0.3333333333333333,8.0,5.5,16.413793103448278,1
least_capture_balancer,tip_targeted,5107,48,14,38,38,38,9,38,6,0.5641025641025641,0.15859901382638927,0.4055035502761748,0,0,,,0.18421052631578946,0.15373961218836563,12,10,12,6,5,0.8333333333333334,5.6,4.833333333333333,20.655172413793103,1
diffusive_first_contact,no_intervention,5107,48,14,30,30,48,18,48,10,0.3076923076923077,0.15006240097195273,0.15762990672035498,39,0,0.0,245.64102564102564,0.3541666666666667,0.19010416666666669,0,0,0,6,0,0.0,,8.166666666666666,20.366666666666667,0
diffusive_first_contact,logging_only,5107,48,14,30,30,48,18,48,10,0.3076923076923077,0.15006240097195273,0.15762990672035498,39,0,0.0,245.64102564102564,0.3541666666666667,0.19010416666666669,0,0,0,6,3,0.5,8.0,8.166666666666666,20.366666666666667,1
diffusive_first_contact,random_repair,5107,48,14,38,38,37,17,37,7,0.23076923076923078,0.1560368399863528,0.074732390782878,39,0,0.0,296.71794871794873,0.40540540540540543,0.23447772096420746,12,11,12,6,5,0.8333333333333334,6.0,5.166666666666667,16.95,1
diffusive_first_contact,oldest_first,5107,48,14,38,38,38,17,38,10,0.3333333333333333,0.16062486322065972,0.1727084701126736,39,0,0.0,292.71794871794873,0.2631578947368421,0.17451523545706368,12,10,12,6,2,0.3333333333333333,8.0,8.166666666666666,14.714285714285714,1
diffusive_first_contact,tip_targeted,5107,48,14,35,35,40,11,40,9,0.3076923076923077,0.15484325264780954,0.15284905504449817,39,0,0.0,228.25641025641025,0.55,0.41625000000000006,12,8,12,6,1,0.16666666666666666,3.0,6.0,20.655172413793103,1
uniform_null,no_intervention,5108,48,15,41,41,48,24,48,9,0.2926829268292683,0.16380506229070968,0.1288778645385586,0,0,,,0.6875,0.5052083333333334,0,0,0,6,0,0.0,,7.833333333333333,16.041666666666668,0
uniform_null,logging_only,5108,48,15,41,41,48,24,48,9,0.2926829268292683,0.16380506229070968,0.1288778645385586,0,0,,,0.6875,0.5052083333333334,0,0,0,6,3,0.5,7.666666666666667,7.833333333333333,16.041666666666668,1
uniform_null,random_repair,5108,48,14,41,41,37,21,37,5,0.2682926829268293,0.17189047529467594,0.09640220763215335,0,0,,,0.4594594594594595,0.32797662527392263,12,11,12,6,4,0.6666666666666666,5.5,4.5,14.25,1
uniform_null,oldest_first,5108,48,15,41,41,37,22,37,7,0.3170731707317073,0.17189047529467594,0.14518269543703138,0,0,,,0.5405405405405406,0.3630387143900658,12,11,12,6,4,0.6666666666666666,7.0,5.666666666666667,10.866666666666667,1
uniform_null,tip_targeted,5108,48,14,41,41,37,19,37,6,0.17073170731707318,0.1711755218154258,-0.00044381449835262377,0,0,,,0.7837837837837838,0.6508400292184076,12,11,12,6,4,0.6666666666666666,4.5,4.166666666666667,12.277777777777779,1
least_capture_balancer,no_intervention,5108,48,14,41,41,48,7,48,12,1.0,0.16380506229070968,0.8361949377092903,0,0,,,0.2708333333333333,0.22916666666666663,0,0,0,6,0,0.0,,9.666666666666666,24.21951219512195,0
least_capture_balancer,logging_only,5108,48,14,41,41,48,7,48,12,1.0,0.16380506229070968,0.8361949377092903,0,0,,,0.2708333333333333,0.22916666666666663,0,0,0,6,2,0.3333333333333333,9.0,9.666666666666666,24.21951219512195,1
least_capture_balancer,random_repair,5108,48,13,41,41,38,13,38,11,0.5365853658536586,0.16547277858719742,0.3711125872664611,0,0,,,0.2894736842105263,0.21052631578947367,12,10,12,6,3,0.5,10.0,9.333333333333334,19.4,1
least_capture_balancer,oldest_first,5108,48,13,41,41,40,7,40,16,0.9024390243902439,0.16364743190133377,0.7387915924889101,0,0,,,0.275,0.21500000000000002,12,8,12,6,1,0.16666666666666666,9.0,11.666666666666666,19.78787878787879,1
least_capture_balancer,tip_targeted,5108,48,15,41,41,36,7,36,12,0.7317073170731707,0.17189047529467594,0.5598168417784948,0,0,,,0.4444444444444444,0.38117283950617287,12,12,12,6,4,0.6666666666666666,8.0,7.833333333333333,20.862068965517242,1
diffusive_first_contact,no_intervention,5108,48,14,41,41,48,19,48,8,0.3170731707317073,0.16380506229070968,0.15326810844099764,41,0,0.0,261.8292682926829,0.5833333333333334,0.3880208333333334,0,0,0,6,1,0.16666666666666666,4.0,5.833333333333333,21.0,0
diffusive_first_contact,logging_only,5108,48,14,41,41,48,19,48,8,0.3170731707317073,0.16380506229070968,0.15326810844099764,41,0,0.0,261.8292682926829,0.5833333333333334,0.3880208333333334,0,0,0,6,2,0.3333333333333333,8.0,5.833333333333333,21.0,1
diffusive_first_contact,random_repair,5108,48,13,41,41,37,15,37,10,0.36585365853658536,0.1722789690742004,0.19357468946238496,41,0,0.0,294.7073170731707,0.5675675675675675,0.36596055514974435,12,11,12,6,3,0.5,5.666666666666667,6.166666666666667,19.181818181818183,1
diffusive_first_contact,oldest_first,5108,48,14,41,41,37,17,37,12,0.2926829268292683,0.1711755218154258,0.12150740501384247,41,0,0.0,263.8048780487805,0.3783783783783784,0.25931336742147554,12,11,12,6,3,0.5,8.333333333333334,8.5,16.2,1
diffusive_first_contact,tip_targeted,5108,48,13,41,41,37,13,37,12,0.43902439024390244,0.17094621183001826,0.26807817841388415,41,0,0.0,262.3414634146341,0.8918918918918919,0.8027757487216947,12,11,12,6,2,0.3333333333333333,5.0,7.666666666666667,20.5,1
uniform_null,no_intervention,5109,48,15,34,34,48,29,48,5,0.08333333333333333,0.14502842810315877,-0.061695094769825445,0,0,,,0.5833333333333334,0.37500000000000006,0,0,0,6,1,0.16666666666666666,3.0,4.166666666666667,14.578947368421053,0
uniform_null,logging_only,5109,48,15,34,34,48,29,48,5,0.08333333333333333,0.14502842810315877,-0.061695094769825445,0,0,,,0.5833333333333334,0.37500000000000006,0,0,0,6,5,0.8333333333333334,5.4,4.166666666666667,14.578947368421053,1
uniform_null,random_repair,5109,48,14,37,37,39,24,39,4,0.08333333333333333,0.1460080435750584,-0.06267471024172507,0,0,,,0.358974358974359,0.19263642340565418,12,9,12,6,6,1.0,4.5,3.5,15.333333333333334,1
uniform_null,oldest_first,5109,48,14,38,38,37,26,37,5,0.1111111111111111,0.147531592471171,-0.0364204813600599,0,0,,,0.43243243243243246,0.28560993425858294,12,11,12,6,5,0.8333333333333334,4.8,3.6666666666666665,11.181818181818182,1
uniform_null,tip_targeted,5109,48,15,38,38,38,22,38,6,0.1111111111111111,0.15359628273023468,-0.042485171619123574,0,0,,,0.9473684210526315,0.8988919667590026,12,10,12,6,6,1.0,5.333333333333333,4.333333333333333,11.5625,1
least_capture_balancer,no_intervention,5109,48,14,35,35,48,12,48,4,0.6944444444444444,0.14502842810315877,0.5494160163412857,0,0,,,0.10416666666666667,0.0859375,0,0,0,6,1,0.16666666666666666,4.0,3.8333333333333335,22.86111111111111,0
least_capture_balancer,logging_only,5109,48,14,35,35,48,12,48,4,0.6944444444444444,0.14502842810315877,0.5494160163412857,0,0,,,0.10416666666666667,0.0859375,0,0,0,6,6,1.0,4.833333333333333,3.8333333333333335,22.86111111111111,1
least_capture_balancer,random_repair,5109,48,14,35,35,40,16,40,4,0.75,0.14938239309280374,0.6006176069071962,0,0,,,0.1,0.08625000000000001,12,8,12,6,6,1.0,4.666666666666667,3.6666666666666665,20.458333333333332,1
least_capture_balancer,oldest_first,5109,48,14,37,37,39,12,39,6,0.75,0.15289437169141973,0.5971056283085803,0,0,,,0.10256410256410256,0.0861275476660092,12,9,12,6,5,0.8333333333333334,5.8,4.833333333333333,17.666666666666668,1
least_capture_balancer,tip_targeted,5109,48,14,38,38,38,13,38,4,0.6111111111111112,0.15282259776217633,0.45828851334893483,0,0,,,0.13157894736842105,0.12742382271468142,12,10,12,6,4,0.6666666666666666,4.25,3.5,19.76,1
diffusive_first_contact,no_intervention,5109,48,14,35,35,48,22,48,3,0.3611111111111111,0.14502842810315877,0.21608268300795233,36,0,0.0,290.1666666666667,0.22916666666666666,0.1171875,0,0,0,6,2,0.3333333333333333,4.0,3.0,18.807692307692307,0
diffusive_first_contact,logging_only,5109,48,14,35,35,48,22,48,3,0.3611111111111111,0.14502842810315877,0.21608268300795233,36,0,0.0,290.1666666666667,0.22916666666666666,0.1171875,0,0,0,6,3,0.5,4.0,3.0,18.807692307692307,1
diffusive_first_contact,random_repair,5109,48,14,38,38,37,19,37,6,0.25,0.15229688890313411,0.09770311109686589,36,0,0.0,291.9166666666667,0.1891891891891892,0.12636961285609935,12,11,12,6,5,0.8333333333333334,4.6,4.0,14.055555555555555,1
diffusive_first_contact,oldest_first,5109,48,14,38,38,37,17,37,4,0.3055555555555556,0.15229688890313411,0.15325866665242147,36,0,0.0,288.19444444444446,0.16216216216216217,0.10299488677867058,12,11,12,6,4,0.6666666666666666,4.75,3.8333333333333335,14.1,1
diffusive_first_contact,tip_targeted,5109,48,14,38,38,37,16,37,7,0.3333333333333333,0.15385209655673993,0.1794812367765934,36,0,0.0,311.1388888888889,0.40540540540540543,0.25931336742147554,12,11,12,6,1,0.16666666666666666,7.0,6.0,20.61904761904762,1
uniform_null,no_intervention,5110,48,13,33,33,48,28,48,6,0.15151515151515152,0.13175933985007493,0.01975581166507659,0,0,,,0.2916666666666667,0.15972222222222224,0,0,0,6,3,0.5,3.6666666666666665,4.0,17.25,0
uniform_null,logging_only,5110,48,13,33,33,48,28,48,6,0.15151515151515152,0.13175933985007493,0.01975581166507659,0,0,,,0.2916666666666667,0.15972222222222224,0,0,0,6,6,1.0,5.0,4.0,17.25,1
